,p,freq,freq.pred,pred.lwr,pred.upr,SE ,SD,z statistic,adj pvalue,outside of CI mean,model,Kingdom,Phylum,Class,Order,Family,Genus,Species
6721326174149ac92d817a3ad8e216da,0.000162592,0.04400978,0.008635035,0.002401248,0.030556415,0.007,0.201,6.127,1.60E-06,1.35E-02,above,d__Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC_AAA286-E23,NA,NA
4dfcabda93ab1935bb1bb3d99c8b93d5,0.000165037,0.056234719,0.00876436,0.002457788,0.030754396,0.007,0.202,7.790,3.20E-11,2.55E-02,above,d__Bacteria,Nitrospinota,Nitrospinia,Nitrospinales,Nitrospinaceae,NA,NA
7114abe4b5e2fa2b2893088ff8ba5819,0.000166259,0.039119804,0.008829017,0.002486195,0.030853239,0.007,0.203,5.406,8.55E-05,8.27E-03,above,d__Bacteria,Proteobacteria,Alphaproteobacteria,Thalassobaculales,Unclassified Thalassobaculales,NA,NA
9e991976dba31bcd0c8e8edead521a52,0.000166259,0.061124694,0.008829017,0.002486195,0.030853239,0.007,0.203,8.447,2.37E-13,3.03E-02,above,d__Bacteria,Planctomycetota,Phycisphaerae,mle1-8,mle1-8,NA,NA
ace31a626952c8bc693ce4726de41c86,0.000166259,0.051344743,0.008829017,0.002486195,0.030853239,0.007,0.203,7.095,3.89E-09,2.05E-02,above,d__Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA,NA
c4fa53dc05bbed887e85f9c898b8b2b7,0.000166259,0.056234719,0.008829017,0.002486195,0.030853239,0.007,0.203,7.771,3.67E-11,2.54E-02,above,d__Bacteria,Myxococcota,Polyangia,Unclassified Polyangia,Unclassified Polyangia,NA,NA
a68da9901d95c2593b340023b2793db2,0.000167482,0.051344743,0.008893669,0.002514692,0.030951984,0.007,0.203,7.078,4.37E-09,2.04E-02,above,d__Bacteria,Sva0485,Sva0485,Sva0485,Sva0485,NA,NA
5012a8363f1b102a086a6bb6c03aecde,0.000169927,0.039119804,0.009022964,0.002571953,0.031149183,0.007,0.204,5.366,1.05E-04,7.97E-03,above,d__Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,NA,NA
1a6979b550952976147a1e68878b9ea0,0.000171149,0.051344743,0.009087605,0.002600716,0.031247638,0.007,0.205,7.026,6.15E-09,2.01E-02,above,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,NA,NA
17cbeefa5cdd85d9f23b39c2ef27a5fb,0.000172372,0.056234719,0.009152242,0.002629567,0.031345999,0.007,0.205,7.676,7.21E-11,2.49E-02,above,d__Bacteria,Patescibacteria,Microgenomatia,Candidatus_Woesebacteria,Candidatus_Woesebacteria,NA,NA
9e77dbacec719b5253c0d150fa9814f9,0.000179707,0.041564792,0.009539985,0.002804469,0.031934203,0.007,0.208,5.593,3.17E-05,9.63E-03,above,d__Bacteria,Cyanobacteria,Vampirivibrionia,Caenarcaniphilales,Caenarcaniphilales,NA,NA
bca97a7391417dff5159e259aa8cad51,0.000179707,0.051344743,0.009539985,0.002804469,0.031934203,0.007,0.208,6.909,1.31E-08,1.94E-02,above,d__Bacteria,Patescibacteria,Parcubacteria,Candidatus_Yanofskybacteria,Candidatus_Yanofskybacteria,NA,NA
5663cf63704c3f8d4f87bf582536dcab,0.000183374,0.051344743,0.009733804,0.002893048,0.032227074,0.007,0.210,6.861,1.79E-08,1.91E-02,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Kangiellaceae,NA,NA
6f0a92da78c6f2cac9047bbae0a5e2ed,0.000184597,0.039119804,0.009798402,0.002922737,0.032324519,0.008,0.210,5.216,2.27E-04,6.80E-03,above,d__Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_IV,NA,NA
77ebd991fd6bdeab0f461dd2a0b5e773,0.000189487,0.056234719,0.010056758,0.003042295,0.032713424,0.008,0.212,7.429,4.07E-10,2.35E-02,above,d__Bacteria,Planctomycetota,Planctomycetes,uncultured,uncultured,NA,NA
9113df3284dd0a59ddc3ef43624d4ad7,0.000190709,0.068459658,0.010121337,0.003072381,0.032810434,0.008,0.213,9.024,2.36E-15,3.56E-02,above,d__Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,NA,NA
3f1902d8a6cedaef8cfde1c74f6218fe,0.000191932,0.080684597,0.010185912,0.003102545,0.032907359,0.008,0.213,10.612,1.76E-21,4.78E-02,above,d__Bacteria,Desulfobacterota,uncultured,uncultured,uncultured,NA,NA
ea8dee065350bafcb2cf94151ccff2fc,0.000191932,0.080684597,0.010185912,0.003102545,0.032907359,0.008,0.213,10.612,1.76E-21,4.78E-02,above,d__Bacteria,Patescibacteria,ABY1,Unclassified ABY1,Unclassified ABY1,NA,NA
39357a0d6ecab02193e6b1565bc33f6c,0.000193154,0.04400978,0.010250484,0.003132787,0.033004199,0.008,0.214,5.775,1.18E-05,1.10E-02,above,d__Bacteria,Desulfobacterota,Desulfomonilia,Desulfomonilales,Desulfomonilaceae,NA,NA
67825201a476d278aeab137ef471d2c1,0.000195599,0.075794621,0.010379615,0.003193499,0.033197627,0.008,0.214,9.902,1.25E-18,4.26E-02,above,d__Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,NA,NA
512fa9b25a0b62ff47cf1f044fca09cc,0.000196822,0.058679707,0.010444175,0.003223969,0.033294216,0.008,0.215,7.650,8.73E-11,2.54E-02,above,d__Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA,NA
80678c03ad98c6f80639d702c03895d4,0.000198044,0.051344743,0.010508731,0.003254513,0.033390722,0.008,0.215,6.679,5.71E-08,1.80E-02,above,d__Bacteria,Latescibacterota,Latescibacteria,Latescibacterales,Latescibacteraceae,NA,NA
ac54a20a69bf9fc76c729f6a0ebba63e,0.000199267,0.051344743,0.010573283,0.003285132,0.033487146,0.008,0.216,6.664,6.25E-08,1.79E-02,above,d__Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Unclassified Vicinamibacterales,NA,NA
fb308f88fd24f8b0e22c9a1e11782e5e,0.000199267,0.053789731,0.010573283,0.003285132,0.033487146,0.008,0.216,6.982,8.22E-09,2.03E-02,above,d__Bacteria,Verrucomicrobiota,Lentisphaeria,P.palmC41,P.palmC41,NA,NA
78c9e1265a14df3326b58d640ccf3ba0,0.000200489,0.039119804,0.010637831,0.003315826,0.033583488,0.008,0.216,5.066,4.78E-04,5.54E-03,above,d__Archaea,Thermoplasmatota,Thermoplasmata,Thermoplasmata,Thermoplasmata,NA,NA
f9fe0027a6b53853a9e7d179e6eff64b,0.000201711,0.061124694,0.010702376,0.003346592,0.03367975,0.008,0.217,7.899,1.45E-11,2.74E-02,above,d__Bacteria,Dependentiae,Babeliae,Babeliales,Babeliales,NA,NA
902506fb1c3eced07e31b913c32d7f3c,0.000202934,0.058679707,0.010766916,0.003377432,0.03377593,0.008,0.217,7.567,1.56E-10,2.49E-02,above,d__Bacteria,Cyanobacteria,Cyanobacteriia,Eurycoccales,Eurycoccales_Incertae_Sedis,NA,NA
85ecd9030bc3e048104268defcba5f93,0.000206601,0.075794621,0.010960514,0.003470385,0.034063993,0.008,0.219,9.712,6.78E-18,4.17E-02,above,d__Bacteria,Myxococcota,Polyangia,Polyangiales,Eel-36e1D6,NA,NA
66462f80109bd9a450d4a239cf4b24f5,0.000210269,0.068459658,0.011154077,0.003563976,0.034351348,0.008,0.220,8.717,2.84E-14,3.41E-02,above,d__Bacteria,Patescibacteria,ABY1,Candidatus_Kerfeldbacteria,Candidatus_Kerfeldbacteria,NA,NA
8f39284220f5ff05ed724a0f9f13437b,0.000210269,0.061124694,0.011154077,0.003563976,0.034351348,0.008,0.220,7.783,3.38E-11,2.68E-02,above,d__Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,NA,NA
8a0431e6af550d2f3956f594a5a46b22,0.000211491,0.08801956,0.011218591,0.003595314,0.034446978,0.008,0.221,11.184,6.54E-24,5.36E-02,above,d__Bacteria,Planctomycetota,BD7-11,BD7-11,BD7-11,NA,NA
4c59c2a5fbf27eab072e46623e4ffc46,0.000212714,0.075794621,0.0112831,0.00362672,0.034542531,0.008,0.221,9.610,1.64E-17,4.13E-02,above,d__Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfobulbaceae,NA,NA
7080a8c03f84a7083f83ac31d45df333,0.000217604,0.083129584,0.011541099,0.003753029,0.034923983,0.008,0.223,10.454,7.84E-21,4.82E-02,above,d__Bacteria,Dependentiae,Babeliae,Babeliales,Unclassified Babeliales,NA,NA
e08e62ddb1e7372f360eab91e9fc3ed7,0.000218826,0.058679707,0.011605589,0.003784774,0.035019159,0.008,0.223,7.364,6.36E-10,2.37E-02,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,BD2-7,NA,NA
8cfa513e0ce89d3d61cf59800bfa60aa,0.000220049,0.048899756,0.011670076,0.003816587,0.03511426,0.008,0.224,6.125,1.62E-06,1.38E-02,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Unclassified Cellvibrionales,NA,NA
a1a2d02db20ee122bc84a4673ae692fe,0.000224939,0.036674817,0.011927982,0.003944492,0.035493933,0.008,0.225,4.557,5.30E-03,1.18E-03,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,NA,NA
184c2fe7fe718680eaa2fde68bdbd296,0.000227384,0.053789731,0.012056912,0.004008834,0.035683335,0.008,0.226,6.657,6.54E-08,1.81E-02,above,d__Bacteria,Myxococcota,Polyangia,UASB-TL25,UASB-TL25,NA,NA
b5c8a0026c877305934088582ad145bc,0.000227384,0.06601467,0.012056912,0.004008834,0.035683335,0.008,0.226,8.170,1.96E-12,3.03E-02,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Gven-F17,NA,NA
2b72a529f8e095bee46b16ebd9e8d73e,0.000231051,0.073349633,0.012250278,0.004105822,0.035966905,0.008,0.228,9.025,2.35E-15,3.74E-02,above,d__Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,EF100-94H03,NA,NA
6b3f0588959539d3bfd72f5cc28e650f,0.000232274,0.053789731,0.012314725,0.004138277,0.036061288,0.008,0.228,6.605,9.04E-08,1.77E-02,above,d__Bacteria,Chloroflexi,Anaerolineae,Ardenticatenales,Ardenticatenaceae,NA,NA
01d626abe739bdacfb8b15f3cd881e7c,0.000235941,0.039119804,0.012508045,0.004236012,0.036344019,0.008,0.229,4.776,1.93E-03,2.78E-03,above,d__Bacteria,Proteobacteria,Alphaproteobacteria,Parvibaculales,Parvibaculaceae,NA,NA
e931249c481e1c5ab47bd14873a91126,0.000240831,0.068459658,0.01276575,0.004367178,0.036720036,0.008,0.231,8.295,7.61E-13,3.17E-02,above,d__Bacteria,Verrucomicrobiota,Kiritimatiellae,Kiritimatiellales,Kiritimatiellaceae,NA,NA
b342c3d5c1204cc621ae0acafc16d544,0.000250611,0.056234719,0.013280974,0.004632341,0.037468872,0.008,0.235,6.713,4.59E-08,1.88E-02,above,d__Bacteria,Patescibacteria,ABY1,Candidatus_Magasanikbacteria,Candidatus_Magasanikbacteria,NA,NA
320dbaef43496bff7f8afff7b4fb1ae0,0.000253056,0.078239609,0.013409742,0.004699206,0.037655431,0.008,0.236,9.306,2.24E-16,4.06E-02,above,d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Methylacidiphilales,Methylacidiphilaceae,NA,NA
b8dd74c20673cb3e819ca5bd77006847,0.000259169,0.112469438,0.013731593,0.004867344,0.03812072,0.008,0.238,13.258,1.02E-33,7.43E-02,above,d__Bacteria,Verrucomicrobiota,Kiritimatiellae,WCHB1-41,WCHB1-41,NA,NA
e6ce427a9d168d5893d72d9b74fd0236,0.000259169,0.102689487,0.013731593,0.004867344,0.03812072,0.008,0.238,12.105,4.47E-28,6.46E-02,above,d__Bacteria,Desulfobacterota,Desulfuromonadia,Bradymonadales,Bradymonadales,NA,NA
d1a8506dfa84526938042233193f7a2a,0.000261614,0.078239609,0.013860306,0.004934983,0.038306399,0.009,0.239,9.190,5.93E-16,3.99E-02,above,d__Bacteria,Cyanobacteria,Cyanobacteriia,Synechococcales,Synechococcales_Incertae_Sedis,NA,NA
1ec8e9b4ba27719b541a532a1d3e5c0d,0.000262836,0.056234719,0.013924657,0.004968883,0.038399146,0.009,0.239,6.594,9.68E-08,1.78E-02,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,B2M28,B2M28,NA,NA
8536ea5c4d945a872d0d05fbd374d090,0.000262836,0.097799511,0.013924657,0.004968883,0.038399146,0.009,0.239,11.468,3.66E-25,5.94E-02,above,d__Bacteria,Myxococcota,Polyangia,Polyangiales,BIrii41,NA,NA
a52ebbefbc49c7ae860e9f6ec3ca5688,0.000265281,0.053789731,0.014053347,0.005036844,0.038584457,0.009,0.240,6.285,6.32E-07,1.52E-02,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,Thiomicrospirales,Thioglobaceae,NA,NA
081e88eff8438ebb35a8934ac86999f6,0.000270171,0.08801956,0.014310681,0.005173398,0.038954355,0.009,0.241,10.214,7.35E-20,4.91E-02,above,d__Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Flammeovirgaceae,NA,NA
f589dd2c687c21265c5c951c69ddf730,0.000270171,0.075794621,0.014310681,0.005173398,0.038954355,0.009,0.241,8.795,1.51E-14,3.68E-02,above,d__Bacteria,Patescibacteria,Gracilibacteria,Candidatus_Peregrinibacteria,Candidatus_Peregrinibacteria,NA,NA
7dac54747ae9e868928755942e709d00,0.000272616,0.041564792,0.014439325,0.005241987,0.039138946,0.009,0.242,4.807,1.67E-03,2.43E-03,above,d__Bacteria,Proteobacteria,Alphaproteobacteria,Kiloniellales,Fodinicurvataceae,NA,NA
cd6d34a6b05a32a5aef0397567a2d284,0.000287286,0.075794621,0.015210864,0.005657747,0.040241632,0.009,0.247,8.591,7.68E-14,3.56E-02,above,d__Bacteria,Patescibacteria,Unclassified Patescibacteria,Unclassified Patescibacteria,Unclassified Patescibacteria,NA,NA
fedb4ab24ebfc1bea29c5e2e8096ef16,0.000287286,0.078239609,0.015210864,0.005657747,0.040241632,0.009,0.247,8.868,8.41E-15,3.80E-02,above,d__Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA,NA
69ac327e55fa45040366b2ded266e59f,0.000289731,0.083129584,0.0153394,0.005727724,0.040424622,0.009,0.248,9.392,1.08E-16,4.27E-02,above,d__Bacteria,Verrucomicrobiota,Lentisphaeria,Lentisphaerales,Lentisphaeraceae,NA,NA
a41f86308cac7c6bfe2ec356bde09178,0.000289731,0.04400978,0.0153394,0.005727724,0.040424622,0.009,0.248,4.972,7.59E-04,3.59E-03,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,Ga0077536,Ga0077536,NA,NA
dadb4cfd593abd37081edb8028131841,0.000289731,0.068459658,0.0153394,0.005727724,0.040424622,0.009,0.248,7.734,4.77E-11,2.80E-02,above,d__Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Cyanobacteriaceae,NA,NA
8c7644a618c31b80d76e50a9014e5cc6,0.000290954,0.075794621,0.015403662,0.005762784,0.040516035,0.009,0.248,8.549,1.07E-13,3.53E-02,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,EC3,EC3,NA,NA
c66c93081fbfcc1e9af62b5bfd280744,0.000293399,0.056234719,0.015532174,0.005833045,0.040698696,0.009,0.249,6.323,5.06E-07,1.55E-02,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,NA,NA
af28cec772cde83673961f3cf0b04c2f,0.000294621,0.107579462,0.015596425,0.005868246,0.040789945,0.009,0.250,12.076,6.14E-28,6.68E-02,above,d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,NA,NA
df0cedf65df0cff92dbd55718d70c1b2,0.000304401,0.080684597,0.01611029,0.006151507,0.041518008,0.009,0.253,8.943,4.58E-15,3.92E-02,above,d__Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,AKYG1722,NA,NA
26ed93333c5077a479195f2e274c3866,0.000306846,0.046454768,0.016238718,0.006222773,0.041699497,0.009,0.254,5.133,3.44E-04,4.76E-03,above,d__Bacteria,Firmicutes,Clostridia,Peptococcales,Peptococcaceae,NA,NA
1c1f02f4fb94f363ccba2dae400feb64,0.000314181,0.058679707,0.016623908,0.006437624,0.042242729,0.009,0.256,6.424,2.74E-07,1.64E-02,above,d__Bacteria,Firmicutes,Clostridia,Lachnospirales,Unclassified Lachnospirales,NA,NA
4f5a25de5a8067fb44c3ebc5ff020f38,0.000314181,0.061124694,0.016623908,0.006437624,0.042242729,0.009,0.256,6.692,5.25E-08,1.89E-02,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Microbulbiferaceae,NA,NA
4e35b6fcd6dce2dc1a5b3ba10fa5fe12,0.000316626,0.063569682,0.016752274,0.006509586,0.042423401,0.009,0.257,6.939,1.09E-08,2.11E-02,above,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,NA,NA
7e0e409f2862cb20654b48be17f9e8a8,0.000316626,0.141809291,0.016752274,0.006509586,0.042423401,0.009,0.257,15.479,6.17E-46,9.94E-02,above,d__Bacteria,Hydrogenedentes,Hydrogenedentia,Hydrogenedentiales,Hydrogenedensaceae,NA,NA
414d077b6f3df0db1c1b7638ad3a25ed,0.000317848,0.051344743,0.016816452,0.006545631,0.042513662,0.009,0.257,5.596,3.13E-05,8.83E-03,above,d__Bacteria,Patescibacteria,Parcubacteria,Candidatus_Campbellbacteria,Candidatus_Campbellbacteria,NA,NA
eb1abde53e65e0d8a2a212447a5578d4,0.000317848,0.078239609,0.016816452,0.006545631,0.042513662,0.009,0.257,8.527,1.27E-13,3.57E-02,above,d__Bacteria,Firmicutes,Clostridia,Unclassified Clostridia,Unclassified Clostridia,NA,NA
0d497ee62a286efbd0e1440d3358b309,0.000319071,0.063569682,0.016880625,0.006581718,0.042603873,0.009,0.257,6.918,1.24E-08,2.10E-02,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,NA,NA
2f19a111dde5f35f1bcdb8f58e8ff21e,0.000320293,0.105134474,0.016944795,0.006617847,0.042694034,0.009,0.258,11.424,5.76E-25,6.24E-02,above,d__Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Unclassified Planctomycetales,NA,NA
0e569bb21f3f8569d81d178dbdc13eb1,0.000326406,0.114914425,0.017265584,0.006799116,0.043144103,0.009,0.260,12.394,1.92E-29,7.18E-02,above,d__Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup_17,Subgroup_17,NA,NA
63b5766cd6c4d44d118c14989429f801,0.000328851,0.11002445,0.017393873,0.00687191,0.043323791,0.009,0.261,11.832,8.28E-27,6.67E-02,above,d__Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,NA,NA
7981a6173f3a93e21b7c5aa8b191202b,0.000336186,0.048899756,0.017778648,0.007091257,0.043861709,0.009,0.263,5.213,2.30E-04,5.04E-03,above,d__Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,NA,NA
c6935fbf89af7147c6ee3b521fb1e9fa,0.000341076,0.070904645,0.018035087,0.007238276,0.044219381,0.009,0.264,7.516,2.23E-10,2.67E-02,above,d__Bacteria,Proteobacteria,Alphaproteobacteria,Defluviicoccales,Defluviicoccaceae,NA,NA
3e4f8375b358d21f9f36a594e92d2ad6,0.000342298,0.068459658,0.018099187,0.007275127,0.044308683,0.009,0.265,7.246,1.42E-09,2.42E-02,above,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidetes_VC2.1_Bac22,Bacteroidetes_VC2.1_Bac22,NA,NA
c0fdae2237ef5211dd8dc9583578e1ca,0.000343521,0.090464548,0.018163283,0.007312017,0.044397939,0.009,0.265,9.562,2.50E-17,4.61E-02,above,d__Bacteria,Bacteroidota,Ignavibacteria,Ignavibacteriales,Melioribacteraceae,NA,NA
00c8e5140a2ae2db708237c744746ef5,0.000353301,0.080684597,0.018675916,0.007608496,0.045110358,0.010,0.268,8.434,2.62E-13,3.56E-02,above,d__Bacteria,Acidobacteriota,Unclassified Acidobacteriota,Unclassified Acidobacteriota,Unclassified Acidobacteriota,NA,NA
74bc09e2d4f1ec58d1bc4ffeb32f7ed1,0.000359413,0.068459658,0.018996186,0.007794997,0.045554172,0.010,0.270,7.107,3.60E-09,2.29E-02,above,d__Bacteria,Acidobacteriota,Holophagae,Acanthopleuribacterales,Acanthopleuribacteraceae,NA,NA
a189273a5f20aee06782b34ce19db76b,0.000360636,0.080684597,0.019060228,0.007832406,0.045642804,0.010,0.270,8.365,4.45E-13,3.50E-02,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Moritellaceae,NA,NA
53ffe0a212d298f61b184a5074844d20,0.000365526,0.083129584,0.019316359,0.007982397,0.045996898,0.010,0.272,8.572,8.91E-14,3.71E-02,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,AT-s2-59,AT-s2-59,NA,NA
26f2f03921a766faf144656dc967e175,0.000372861,0.073349633,0.019700441,0.008208435,0.04652676,0.010,0.274,7.504,2.43E-10,2.68E-02,above,d__Bacteria,Desulfobacterota,Unclassified Desulfobacterota,Unclassified Desulfobacterota,Unclassified Desulfobacterota,NA,NA
88bb756d08dc8fd87654a384b241ae2f,0.000374083,0.149144254,0.019764441,0.008246229,0.046614923,0.010,0.274,15.238,1.59E-44,1.03E-01,above,d__Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,uncultured,NA,NA
54a7287b81c0a18b1f1fe0960e04c25c,0.000376528,0.127139364,0.01989243,0.008321919,0.046791124,0.010,0.275,12.955,3.44E-32,8.03E-02,above,d__Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA,NA
04e6334abc94932b5d0d462568ae9a54,0.000378973,0.056234719,0.020020403,0.008397744,0.04696716,0.010,0.276,5.715,1.63E-05,9.27E-03,above,d__Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Brevibacteriaceae,NA,NA
f99295b4b863bbb76970968a184c3d6e,0.000381418,0.11002445,0.020148361,0.008473703,0.047143032,0.010,0.276,11.153,8.85E-24,6.29E-02,above,d__Bacteria,Patescibacteria,Parcubacteria,Candidatus_Kaiserbacteria,Candidatus_Kaiserbacteria,NA,NA
e09231bc0c533f3e7f9b22a240404668,0.000393643,0.085574572,0.02078792,0.008855468,0.048019966,0.010,0.280,8.565,9.41E-14,3.76E-02,above,d__Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Unclassified Microtrichales,NA,NA
a6d820fe71aa718e68de58d468893ac0,0.00040709,0.06601467,0.021490992,0.009279082,0.048980049,0.010,0.284,6.518,1.55E-07,1.70E-02,above,d__Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,NA,NA
953e302d585f1edc488c2a6b817cf2ec,0.00041198,0.119804401,0.021746539,0.009434044,0.049328023,0.010,0.285,11.772,1.56E-26,7.05E-02,above,d__Bacteria,Bacteroidota,Kapabacteria,Kapabacteriales,Kapabacteriales,NA,NA
309ce47c6f95918570a3cd1ee7e42806,0.000413203,0.058679707,0.021810416,0.009472859,0.049414922,0.010,0.285,5.759,1.29E-05,9.26E-03,above,d__Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Unclassified Cyanobacteriales,NA,NA
9571b2cd0fab16271be92aa82f4e42b5,0.00042665,0.136919315,0.022512812,0.00990177,0.050368378,0.010,0.289,13.263,9.60E-34,8.66E-02,above,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,NA,NA
c4d59f3c4acedb633e3b221575530122,0.00042665,0.117359413,0.022512812,0.00990177,0.050368378,0.010,0.289,11.369,1.01E-24,6.70E-02,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,NA,NA
5b30e450607cf0798da26f821f2b41b8,0.000438875,0.127139364,0.023150951,0.010294684,0.051231368,0.010,0.293,12.175,2.12E-28,7.59E-02,above,d__Bacteria,Desulfobacterota,Desulfuromonadia,PB19,PB19,NA,NA
e1f71057e62517ab576a84d1583c7d76,0.00045599,0.08801956,0.024043701,0.010849341,0.052433709,0.011,0.297,8.297,7.47E-13,3.56E-02,above,d__Bacteria,Cyanobacteria,Cyanobacteriia,Phormidesmiales,Phormidesmiaceae,NA,NA
05cda9de5b30488d3564736fcb49a63c,0.000469438,0.105134474,0.024744621,0.011288725,0.053373786,0.011,0.301,9.793,3.31E-18,5.18E-02,above,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidetes_BD2-2,NA,NA
43f06a4ab21e96783756ccb59f5952d3,0.000469438,0.124694377,0.024744621,0.011288725,0.053373786,0.011,0.301,11.615,8.06E-26,7.13E-02,above,d__Bacteria,Acidobacteriota,Subgroup_26,Subgroup_26,Subgroup_26,NA,NA
115549485fdcf26156c3e23fb83cb898,0.00047066,0.075794621,0.024808318,0.01132882,0.053459052,0.011,0.301,7.052,5.17E-09,2.23E-02,above,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,S25-593,NA,NA
74d9e16a91f6d3610fb4bdff8c764191,0.000473105,0.058679707,0.0249357,0.011409085,0.053629485,0.011,0.302,5.448,6.85E-05,5.05E-03,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,EC94,NA,NA
e5eb41e62abaaa5bafcd3ea7c1c31679,0.000473105,0.097799511,0.0249357,0.011409085,0.053629485,0.011,0.302,9.080,1.48E-15,4.42E-02,above,d__Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadales,NA,NA
a0c06ef05ced9cc9afb710f8695fd626,0.00047555,0.146699267,0.025063067,0.011489448,0.05379979,0.011,0.302,13.592,1.94E-35,9.29E-02,above,d__Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Gimesiaceae,NA,NA
34dc0ed035233c16e51d63984d23b41a,0.00048044,0.078239609,0.025317756,0.011650467,0.054140016,0.011,0.304,7.218,1.71E-09,2.41E-02,above,d__Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Fusibacteraceae,NA,NA
2459afa0b1f8d01cbe53c1bca66a3420,0.000484108,0.163814181,0.025508732,0.011771484,0.054394854,0.011,0.305,15.066,1.57E-43,1.09E-01,above,d__Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,uncultured,NA,NA
e2e6e6464d400ebd780a0efd6142fcd6,0.000496333,0.122249389,0.02614507,0.01217641,0.055242289,0.011,0.308,11.128,1.15E-23,6.70E-02,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,NA,NA
e1f866b899dc3fb378b0d623d9a4cfde,0.000498778,0.058679707,0.026272292,0.012257673,0.055411407,0.011,0.308,5.330,1.26E-04,3.27E-03,above,d__Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Phormidiaceae,NA,NA
ea12d5aa91ebfb1e3e99a07a6fc58582,0.000498778,0.149144254,0.026272292,0.012257673,0.055411407,0.011,0.308,13.548,3.28E-35,9.37E-02,above,d__Bacteria,Chloroflexi,Anaerolineae,Ardenticatenales,uncultured,NA,NA
498ef5935a6ef1b3ec6f4a446c22e81b,0.00052445,0.073349633,0.027607197,0.013116325,0.057179946,0.011,0.315,6.525,1.48E-07,1.62E-02,above,d__Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_III,NA,NA
