"id","Kingdom","Phylum","Class","Order","Family","Genus","Species","1256-273-P2-T","1256-276-P5-T","1256-287-P6-T","1256-290-P7-T","1256-293-P8-T","1256-297-P11-T","1256-300-P12-T","1256-304-P479-T","1256-312-P483-T","1256-322-P489-T","1256-325-P493-T","1256-327-P494-T","1256-329-P496-T","1256-331-P497-T","1256-334-P499-T","1256-339-P503-T","1256-343-P507-T","1256-345-P508-T","1256-347-P509-T","1256-349-P510-T","1256-351-P511-T"
"81c8d3fce01597e1776f99ca39cb12d3","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Actibacter","Unclassified  Actibacter",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"b7388172dc96d79b5375365dcd09afd7","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Actibacter","Unclassified  Actibacter",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"dcb63659741883e6856d9564b68fa236","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Actibacter","Unclassified  Actibacter",0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"9e3571c1e5b5ffc5541dd41a71f1ec05","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Actibacter","Unclassified  Actibacter",0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2c19b80218152e72f0d36a21614a2aa7","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Lutimonas","Unclassified  Lutimonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"a834473874f7daf6a5c244bacdb30163","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Wenyingzhuangia","Unclassified  Wenyingzhuangia",0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"99a1146a1ac7a9c9652b556dea2b53a2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"780f4e63871c7d9037262758c8b689ff","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Wenyingzhuangia","Unclassified  Wenyingzhuangia",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"5ecde83421972fb2565b9658e786b728","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae",0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
"563563fd9a29129605c7a5074d5970ef","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Polaribacter","Unclassified  Polaribacter",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"d02a174d57e52bb0c33ab178cd0b7f93","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"72288d6b69c7542c0120238cb3cd01de","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Tenacibaculum","Unclassified  Tenacibaculum",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1b437b8357293ea8bbc5eef2bf57c7dc","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"cea0e7e3da7bbd84cd92c87111ecfc03","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"7c76bc905c88b23404f5c815cea75fdb","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Tenacibaculum","Unclassified  Tenacibaculum",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"7af73bd3f013b9707a9a5f53609f71e2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Tenacibaculum","Unclassified  Tenacibaculum",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1d4514cf4cda55188e07ab5412611a63","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Tenacibaculum","Unclassified  Tenacibaculum",0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
"0bf4b5114d9845cfb5038f5d00bee43c","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Polaribacter","Unclassified  Polaribacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"b9e6489e0949153b7789189729695dfd","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"579956efb0315a5fcc89316dcb182e6e","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"e8f40e90e6474c6e6ce2053290c42789","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"7e3a38734379ada04223ee4e5e86f828","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fc47243afcf1e7379ca413572657d50e","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Algibacter","Unclassified  Algibacter",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f1e662eca4711a791a6a0f7a67bec50e","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56c4a575db66fd8b444af9f3c0d2d301","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Ulvibacter","Unclassified  Ulvibacter",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"f53178db909cae617d2eeb932fedc472","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae",0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"75fb9d587cfce65434a4aecffbda40aa","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae",0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4ba9256b14c78eaa9a39c2989cb1e07f","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Gilvibacter","Unclassified  Gilvibacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"2aba7a3f6df0f6f66d2bd00710fd40fc","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae",0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
"71b4b388757981809100d407f96559e8","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aquimarina","Unclassified  Aquimarina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"39857a1a66405759cb9ad94bfb0c503a","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aquibacter","Aquibacter uncultured_bacterium",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cccc966a9e375dc1678fc9e33de8cca9","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Dokdonia","Unclassified  Dokdonia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"9b0c79a53598db756354e854f459ecc2","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cf3a186f6664679cf5c30a38bdbfbaa3","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"b6ae7d56145a4148e586bf550d772a98","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a7a35a724c88fea386499bb3b9484c46","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Zunongwangia","Unclassified  Zunongwangia",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"6d0fc797ab80c646ce33e1a3adf4080f","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Unclassified Flavobacteriales","Unclassified Flavobacteriales","Unclassified Flavobacteriales",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"f941a114dac87d20cab203bc0ded3dd1","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Roseimarinus","Roseimarinus uncultured_Bacteroidetes",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"10767310ad7b23516721dab820ed0a1c","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_BD2-2","Bacteroidetes_BD2-2","Unclassified  Bacteroidetes_BD2-2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5c6bd5b01b44289fe771d17441cd55a5","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_BD2-2","Bacteroidetes_BD2-2","Unclassified  Bacteroidetes_BD2-2",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"655818b98765154c16870307e500fe71","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_BD2-2","Bacteroidetes_BD2-2","Unclassified  Bacteroidetes_BD2-2",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"877bb742d8deddd0b0815d25b3b4006b","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","WCHB1-32","WCHB1-32 uncultured_bacterium",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f617f1a2e23cc876ed16c6067e29352a","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","SB-5","SB-5","Unclassified  SB-5",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e0d4e8f393b8fe671de9b3effecc994d","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_BD2-2","Bacteroidetes_BD2-2","Bacteroidetes_BD2-2 uncultured_bacterium",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14f1ecd1aa7d8b6b8a151343b782b208","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_BD2-2","Bacteroidetes_BD2-2","Bacteroidetes_BD2-2 uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"c9f9ec66a3e38be4d4d575ef14730fb9","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Draconibacterium","Draconibacterium uncultured_bacterium",0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c9e76eeaa61ceafb2cfc2f8c3c699698","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Draconibacterium","Draconibacterium uncultured_bacterium",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88a4a41e50243ed6899d26d9629af0bb","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Sunxiuqinia","Unclassified  Sunxiuqinia",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"726797538db6a79973ba7eff0b7ecd46","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Crocinitomix","Crocinitomix uncultured_bacterium",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"da8116e40eecf89fa8c8e9c3384eeb1b","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Crocinitomix","Crocinitomix uncultured_bacterium",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fe6eeaeaa4e65e35ba29c29ae71485fe","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Unclassified Saprospiraceae","Unclassified Saprospiraceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"a60889443338db6778db472bd401533e","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Muricauda","Unclassified  Muricauda",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
"c6db0bc103b1722381bc4912cc5645dd","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae",0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
"5d124da72372ddf6fc20063afa611846","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Muricauda","Unclassified  Muricauda",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1266d941c72157acb073c9614920a102","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Muricauda","Unclassified  Muricauda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"3662dd6e73b8a1eae7e1a88746157ecb","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Muricauda","Unclassified  Muricauda",0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b1fb1bc95edfa88922247ff068be3e9c","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Muricauda","Unclassified  Muricauda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
"d52d6bfc056f6d7edf4aa0f5d65d0b2f","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1a5566abab8f1208e137c492cec0464b","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Dokdonia","Unclassified  Dokdonia",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bfcfe53240d042e692400c17cf8a31b6","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5_marine_group","Unclassified  NS5_marine_group",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"8aea1a4b64b1d71c8aea45fc76cc9c23","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5_marine_group","Unclassified  NS5_marine_group",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
"a9e0ee1871464804afcb798041526f82","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4_marine_group","Unclassified  NS4_marine_group",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"a2e09791a3e7a4631d84d31be6f68821","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"040565c99ae2a61b8fb8992ec42ed5f9","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d83336bbb91e1c26d289c362b349820b","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"9b48629b6d9cce5b1430a3503167ebaf","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","uncultured","uncultured uncultured_bacterium",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"765b049a595aab617bb87f793632cb83","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"e5604da3d42d5fc7bc1d7e3eb5de5917","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","Unclassified  Candidatus_Amoebophilus",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"739d866d3a4d87e12827fd8b376d2cd3","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","Unclassified  Candidatus_Amoebophilus",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9947cabebe313d0b25974392bd0484a0","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","Unclassified  Candidatus_Amoebophilus",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"30a5118d5a0f435d64abd15a82e234e9","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","Unclassified  Candidatus_Amoebophilus",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"62fb0bac46b2680e9390f76d4fc1cbe2","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","Unclassified  Candidatus_Amoebophilus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"b9422b8cd713958671310701f2186706","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","Unclassified  Candidatus_Amoebophilus",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"4ca8f0a3dc33a586d4fd724421a6f24c","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","Unclassified  Candidatus_Amoebophilus",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79c6f6a74b5253aad5041fdf8734a05c","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","Unclassified  Candidatus_Amoebophilus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"074a595f83af47e04c5d692710fc2ac1","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","Unclassified  Candidatus_Amoebophilus",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"eb7f5a6b1f873041562f568374a650d4","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","Unclassified Amoebophilaceae","Unclassified Amoebophilaceae",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2df1d5b18dbff28b878a4d71a5abb018","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Unclassified Cytophagales","Unclassified Cytophagales","Unclassified Cytophagales",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"82d044d2f75596b851cded51f4cae702","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","Unclassified Amoebophilaceae","Unclassified Amoebophilaceae",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5b2d5de5b41a6cdae6b958a71c2c9258","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","Unclassified Amoebophilaceae","Unclassified Amoebophilaceae",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"550c9bc4faadd63a65ba5fc9d7364952","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","Unclassified Amoebophilaceae","Unclassified Amoebophilaceae",0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a3b362a830d73deebdda8d47176921c7","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","Unclassified Amoebophilaceae","Unclassified Amoebophilaceae",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8576bf599b9013a3d17893a61665d638","d__Bacteria","Planctomycetota","vadinHA49","vadinHA49","vadinHA49","vadinHA49","vadinHA49 uncultured_organism",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"51c9f6a2bfe3c42f04311c5b89478b28","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Unclassified Bacteriovoracaceae","Unclassified Bacteriovoracaceae",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"e66939b978171160fbf54da5124288c4","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Unclassified Bacteriovoracaceae","Unclassified Bacteriovoracaceae",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"422d7268732efc04fa973407191117b7","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Peredibacter","Peredibacter uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"872f47064ba4705f1241c836b08ab03a","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Peredibacter","Unclassified  Peredibacter",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"db03643cb38f99dc283544b7133f1fc3","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Halobacteriovorax","Unclassified  Halobacteriovorax",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"926126d99a4c5c6dc7f936fb2834b273","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Halobacteriovorax","Unclassified  Halobacteriovorax",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"f7af4c19242da65154eab3e041a2b8ed","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Halobacteriovorax","Unclassified  Halobacteriovorax",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3dc613bce482597f44cce05fdc01de9f","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Peredibacter","Unclassified  Peredibacter",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
"517f8a762f9822616b4afb7e9d36cf35","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Unclassified Bacteriovoracaceae","Unclassified Bacteriovoracaceae",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"ba49d5a292ad66925ca45c6162de2afa","d__Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Sulfurovaceae","Sulfurovum","Unclassified  Sulfurovum",0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5534c8ae056af13f3f4f641e0ee6fcdd","d__Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfurimonas","Sulfurimonas uncultured_bacterium",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c73cecf6349e3f269827d03972a25edb","d__Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Unclassified Campylobacterales","Unclassified Campylobacterales","Unclassified Campylobacterales",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"8c2f5a582d9be37aa2bc1d3045ca70bc","d__Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Arcobacteraceae","Unclassified Arcobacteraceae","Unclassified Arcobacteraceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"8f8f3d5acec5789d4307730c25f19921","d__Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Aestuariibacter","Aestuariibacter uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"c2d5980ec8e038f398a4d41db977a44d","d__Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Unclassified Alteromonadaceae","Unclassified Alteromonadaceae",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"65b0357e6796fe37238560a189e80c65","d__Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Agaribacter","Unclassified  Agaribacter",0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"de14d23ac3acfef496cac214afd2593a","d__Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Agaribacter","Unclassified  Agaribacter",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"d21161ea490868ff3e1f7d4cc20c9495","d__Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Unclassified Alteromonadaceae","Unclassified Alteromonadaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
