"id","Kingdom","Phylum","Class","Order","Family","Genus","Species","1256-008-C119-T","1256-011-C120-T","1256-014-C121-T","1256-018-C122-T","1256-024-C127-T","1256-027-C128-T","1256-030-C129-T","1256-032-C132-T","1256-036-C133-T","1256-042-C143-T","1256-045-C144-T","1256-048-C145-T","1256-052-C148-T","1256-055-C149-T","1256-061-C151-T","1256-066-C153-T"
"b73f904c6a089ef678a23e62ca72cf7e","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Abiotrophia","Abiotrophia uncultured_bacterium",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ed8ba311f76b2c94be3fad8cee6af7c2","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"15621598284d5cb744ab61b5f6c225a3","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
"ebf02c31a9f3e55711faa89fa7edd329","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"d9f9acde6c902cbe145d34ac7dbd21d5","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0
"5aea455c6e004562e3bf4b572737bea6","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"816cb398d9575719abe84290a3d69a5f","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"d85fdfb88d911a8b9d20d43be705482a","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"64427ff3c326bcf70700580be7da9921","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","Unclassified  Candidatus_Amoebophilus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"f5be6407047962918663cbea2d889afa","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","Unclassified  Candidatus_Amoebophilus",0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22dddcb4802f9dfd6c585a9d86ffcfff","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","Unclassified  Candidatus_Amoebophilus",0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
"391821b54478b2372704e3b4ca55efef","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Unclassified Cytophagales","Unclassified Cytophagales","Unclassified Cytophagales",0,0,0,0,0,0,19,0,0,0,0,2,0,0,0,0
"2df1d5b18dbff28b878a4d71a5abb018","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Unclassified Cytophagales","Unclassified Cytophagales","Unclassified Cytophagales",0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,24
"c044d712ff7c3bc8cdac0a151e2869ca","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Unclassified Cytophagales","Unclassified Cytophagales","Unclassified Cytophagales",0,0,0,0,0,0,31,0,0,0,0,0,0,0,12,0
"82d044d2f75596b851cded51f4cae702","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","Unclassified Amoebophilaceae","Unclassified Amoebophilaceae",0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
"5b2d5de5b41a6cdae6b958a71c2c9258","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","Unclassified Amoebophilaceae","Unclassified Amoebophilaceae",0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
"550c9bc4faadd63a65ba5fc9d7364952","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","Unclassified Amoebophilaceae","Unclassified Amoebophilaceae",0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0
"b35510c01b44d5ea784c62147a395cea","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Unclassified Cytophagales","Unclassified Cytophagales","Unclassified Cytophagales",0,0,0,0,0,0,29,0,0,0,0,0,0,5,0,0
"ae58f4e2a83af17597d46646f8b5bc98","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Unclassified Cytophagales","Unclassified Cytophagales","Unclassified Cytophagales",0,0,0,0,0,0,34,0,0,3,0,0,0,0,0,0
"72f3b645762c070abae8b37a18ac0b1a","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Unclassified Cytophagales","Unclassified Cytophagales","Unclassified Cytophagales",0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0
"66d18ac0e368f78cb1e9eef3b8ea7f13","d__Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Halodesulfovibrio","Unclassified  Halodesulfovibrio",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"f1118ab02587a5f0067e708837e8ad67","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5c08f3a899deb34604579f1b2529262c","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Peredibacter","Unclassified  Peredibacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"a6e7916370d6772db2918e258a517e4f","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Peredibacter","Peredibacter uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"9bfc5030cd1570b63aa50a693aab8f2e","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Halobacteriovorax","Unclassified  Halobacteriovorax",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5676d65c7e2a266665f0a2668a3b690c","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Unclassified Bacteriovoracaceae","Unclassified Bacteriovoracaceae",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"deb4ec6428b4a6870b39a3aa6a9ff727","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Unclassified Bacteriovoracaceae","Unclassified Bacteriovoracaceae",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"f65c7a384e1fb3ed9b5a1965774cceef","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Unclassified Bacteriovoracaceae","Unclassified Bacteriovoracaceae",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"632384fa91d1bfff23bdea950a3aadc7","d__Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Unclassified Campylobacterales","Unclassified Campylobacterales","Unclassified Campylobacterales",0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
"0396f6a98afe3be7b59f8ee30442831a","d__Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Unclassified Campylobacterales","Unclassified Campylobacterales","Unclassified Campylobacterales",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"c4d9c5dca3f2f922817d87e416145f03","d__Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Unclassified Campylobacterales","Unclassified Campylobacterales","Unclassified Campylobacterales",0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
"10fd47ec6b92891f358a9a2ac61156cf","d__Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Arcobacteraceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"eaa1c942765d31c65f8228232f6d57c8","d__Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Arcobacteraceae","Halarcobacter","Unclassified  Halarcobacter",0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
"1b2dd1dffb3d56dc8923bbb7f526bb86","d__Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Unclassified Alteromonadaceae","Unclassified Alteromonadaceae",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"5a6acf0b8369f488d4f2d6cd6e645538","d__Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","Unclassified  Alteromonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5
"58e7671f9d0e546265a3e0320981d0c6","d__Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"6851ac622379a74284b78523176295f5","d__Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
"227f9fca9d9f3bb9ea3c627f974f6be3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","Unclassified  Alteromonas",0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
"6a0535c190604221f44dac8a8d3aeab9","d__Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Paraglaciecola","Unclassified  Paraglaciecola",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6be3ac226bc43ce41f32fa88751b266e","d__Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Unclassified Alteromonadaceae","Unclassified Alteromonadaceae",0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
"44e4a7426f09fd68eb0d6b8fc7485bd4","d__Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Unclassified Alteromonadaceae","Unclassified Alteromonadaceae",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"135a4a18ee628f44016c98b06a03a044","d__Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","Unclassified  Alteromonas",0,0,0,0,0,0,0,0,0,12,16,0,0,0,0,0
"b066208a8d989dbe1232503c814bc2de","d__Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","Unclassified  Alteromonas",0,0,0,0,0,0,0,0,0,19,27,0,0,0,0,0
"6779dc24a31115cbf62956fe84589b28","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Perlucidibaca","Unclassified  Perlucidibaca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"7431c12c56724242c8a4c11b2ef716fd","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Alkanindiges","Unclassified  Alkanindiges",0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
"70f60a806f3195046b0367dbeea88e24","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","Unclassified  Acinetobacter",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"8e1f59b9f95706801e7ae571aeacbb20","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","Unclassified  Acinetobacter",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"6c2f03167139867d4960d9b787011b52","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","Unclassified  Acinetobacter",0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"03be59ce91da67dcdd98505cff2b1036","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","Unclassified  Acinetobacter",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"ae5bf6dafa5e0dbc0cfaab1ba742ce75","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"be4c6abf963e4d21241dfb946d949182","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae",0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
"8708666dad6f8f4562d06b7d4e9eb78e","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae",0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
"e3ff4fb04c613d3a2dee46c15a3da5ca","d__Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Marine_Methylotrophic_Group_2","Unclassified  Marine_Methylotrophic_Group_2",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"38f927c19f8192e25c9b62b9755575d7","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Ralstonia","Unclassified  Ralstonia",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"4a1670a59b8a9550d1565aeb800c2741","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","OM43_clade","Unclassified  OM43_clade",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1e77c6824ff50b7b054374d4edee148d","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","OM43_clade","Unclassified  OM43_clade",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"988474d763d7a818397d2d49b9bf9f51","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","OM43_clade","Unclassified  OM43_clade",0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
"985b18283a4d997b5a413914cabe2ee2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","Neisseria","Unclassified  Neisseria",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"cd3bdd9d35a75c731fdd7c992a4e4f7e","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0
"61914bb4b1189a1841d0f80d7d3b507c","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
"2566f7f12532922dfba49cff6a1c64da","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter","Unclassified  Achromobacter",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e010d79476d295b96c5dbb176d49dc21","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Unclassified Comamonadaceae","Unclassified Comamonadaceae",0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
"dc40193b00ef65c58bcfb2e3d6760394","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Unclassified Comamonadaceae","Unclassified Comamonadaceae",0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
"16c4ee5a7536e075f0858a0c122b3336","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Unclassified Comamonadaceae","Unclassified Comamonadaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
"bf369a160b72952aad41f020763ac328","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax","Unclassified  Acidovorax",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"0c2c897e4ce2af1fd6246a8a593786e1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia","Unclassified  Burkholderia-Caballeronia-Paraburkholderia",0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
"fcdcca74e669b4eedba82dbe68b5dc4c","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia","Unclassified  Burkholderia-Caballeronia-Paraburkholderia",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e377c962309d2e4952959ed48e847083","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia","Unclassified  Burkholderia-Caballeronia-Paraburkholderia",0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
"2192ab7554013218b6b7872f7e10a7e3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia","Unclassified  Burkholderia-Caballeronia-Paraburkholderia",40,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
"4776de555743e76dc4629cffe9a4206a","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia","Unclassified  Burkholderia-Caballeronia-Paraburkholderia",0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0
"48da69618d07af570bd8a008aa40f2a2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia","Unclassified  Burkholderia-Caballeronia-Paraburkholderia",0,0,0,0,0,2,0,0,0,0,0,0,0,0,12,0
"7a9bc53632c93ef9af4ec5052478af4a","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","IS-44","Unclassified  IS-44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"af67f8f5dfb4bf8530c8da2606662385","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Nitrosomonas","Unclassified  Nitrosomonas",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"845429a24a7cb23a2dd5546cd1ddc373","d__Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"309b088d666553028b5d5cd38ec01b27","d__Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Ectothiorhodospiraceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"3e3b7cba596c60e05962a3ed7e00bf60","d__Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Ectothiorhodospiraceae","uncultured","Unclassified  uncultured",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"4b69d04d08b4929422bf2fc60f8bd2d0","d__Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Unclassified Salinisphaerales","Unclassified Salinisphaerales","Unclassified Salinisphaerales",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8631e49c517e5f6860253f07df7d6748","d__Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","Unclassified  Stenotrophomonas",0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
"1e5266eaca266360de12fa8560be6d70","d__Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","Unclassified  Stenotrophomonas",0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
"de6a391c67c0930e504fa317bde6504b","d__Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"61726ec780128640d1be144fcd19aebd","d__Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"a3fa8dff22d6e9b82917c2b884e920b5","d__Bacteria","Proteobacteria","Gammaproteobacteria","UBA10353_marine_group","UBA10353_marine_group","UBA10353_marine_group","UBA10353_marine_group uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"3f6b41ea8569c635ae667136f8fa093d","d__Bacteria","Proteobacteria","Gammaproteobacteria","UBA10353_marine_group","UBA10353_marine_group","UBA10353_marine_group","UBA10353_marine_group uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ffbe4028ab05cc9bb13c13e2f3e0a242","d__Bacteria","Proteobacteria","Gammaproteobacteria","UBA10353_marine_group","UBA10353_marine_group","UBA10353_marine_group","Unclassified  UBA10353_marine_group",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"3c76df4ec4e1000ae5f5235535495592","d__Bacteria","Proteobacteria","Gammaproteobacteria","UBA10353_marine_group","UBA10353_marine_group","UBA10353_marine_group","UBA10353_marine_group uncultured_bacterium",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"9a55c18a52c5f38eebea866dfbc178a7","d__Bacteria","Proteobacteria","Gammaproteobacteria","UBA10353_marine_group","UBA10353_marine_group","UBA10353_marine_group","UBA10353_marine_group uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"38778ce962efd61dfa3a1d0bcf658b12","d__Bacteria","Proteobacteria","Gammaproteobacteria","UBA10353_marine_group","UBA10353_marine_group","UBA10353_marine_group","UBA10353_marine_group uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"0a0ca2596a183297fa24d4581ea158bb","d__Bacteria","Proteobacteria","Gammaproteobacteria","UBA10353_marine_group","UBA10353_marine_group","UBA10353_marine_group","UBA10353_marine_group uncultured_bacterium",0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
"0cee6f9c5f7a210153871d347b30e593","d__Bacteria","Proteobacteria","Gammaproteobacteria","UBA10353_marine_group","UBA10353_marine_group","UBA10353_marine_group","Unclassified  UBA10353_marine_group",0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
"0daabc9f60dd9ab6337d92e5516225b0","d__Bacteria","Proteobacteria","Gammaproteobacteria","UBA10353_marine_group","UBA10353_marine_group","UBA10353_marine_group","Unclassified  UBA10353_marine_group",0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0
"bd1098e45ced7935ef825eb86fb6e8aa","d__Bacteria","Proteobacteria","Gammaproteobacteria","UBA10353_marine_group","UBA10353_marine_group","UBA10353_marine_group","Unclassified  UBA10353_marine_group",0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
"75f7e8d58a9a6943935a44f5999970b6","d__Bacteria","Proteobacteria","Gammaproteobacteria","UBA10353_marine_group","UBA10353_marine_group","UBA10353_marine_group","Unclassified  UBA10353_marine_group",0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0
"ee983cafe367662cb5a2a275bc7a4fba","d__Bacteria","Proteobacteria","Gammaproteobacteria","UBA10353_marine_group","UBA10353_marine_group","UBA10353_marine_group","Unclassified  UBA10353_marine_group",0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
"f820339fa4caae2414e6e2d133633ced","d__Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"a1498f41bf92c02f0b904c59afe57116","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Spongiibacteraceae","Unclassified Spongiibacteraceae","Unclassified Spongiibacteraceae",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"614115322b4f86d17efa0d4196a6bebb","d__Bacteria","Proteobacteria","Gammaproteobacteria","UBA10353_marine_group","UBA10353_marine_group","UBA10353_marine_group","Unclassified  UBA10353_marine_group",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
"ee19f9dba4362ed6f8dac1c928922bd5","d__Bacteria","Proteobacteria","Gammaproteobacteria","Thiomicrospirales","Thioglobaceae","SUP05_cluster","Unclassified  SUP05_cluster",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"0d63746e0bf1fc1023d052875328faa2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Woeseia","Woeseia uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"7e80db0d0630e7e91de5a8603834a357","d__Bacteria","Proteobacteria","Gammaproteobacteria","AT-s2-59","AT-s2-59","AT-s2-59","AT-s2-59 uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"766c25b2eff4655e8c12f35afe087016","d__Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
"a6d291afe9994bb920a51eb89f9058ed","d__Bacteria","Proteobacteria","Gammaproteobacteria","AT-s2-59","AT-s2-59","AT-s2-59","Unclassified  AT-s2-59",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"dd93f6536b99b0396013d40b69e2c457","d__Bacteria","Proteobacteria","Gammaproteobacteria","AT-s2-59","AT-s2-59","AT-s2-59","Unclassified  AT-s2-59",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"31d783182fb47b8a1bdd8cd55031f89e","d__Bacteria","Proteobacteria","Gammaproteobacteria","AT-s2-59","AT-s2-59","AT-s2-59","Unclassified  AT-s2-59",0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
"bd0d85fe3c54547bb2dd694a7507d253","d__Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ec33990efd80d68024a9503277922136","d__Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Woeseia","Unclassified  Woeseia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"97a6aa6b93fb9350a56217fdb5bbeecb","d__Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Woeseia","Unclassified  Woeseia",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"c2fdbff755fa265f3ba30916962b5583","d__Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Woeseia","Unclassified  Woeseia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
"9c081cf6e3dc63c38ca928e290951a77","d__Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Woeseia","Unclassified  Woeseia",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
