sequence	16S_rRNA_Count	metadata_NSTI
4786d1d7744549c26e9b240afc5a1f70	1	0.8511479999999999
47873021e7e3ad66676bc11a30b7584e	1	1.7195639999999999
4787762a88e3d4036f88745a666d1cf9	1	0.246381
4789e38d606434a93c22ca142311ec88	1	0.625066
478a4a80eb4a70b1dbcdaa5852443e21	1	0.17879
478a70869e41c57576c8a48c8289d926	1	0.9157069999999999
478a7fec1e3c34991fa48231e756d490	1	0.571129
478b98e65ad487c8f9f162bff504f9d1	1	0.699996
478d2d042721c5c51b7595cfa8302959	2	0.45616
478dadac9862bd51fc28b8046a4213e0	1	0.363009
478eb233ccbb42d77351857beb69e15b	1	0.160675
479184d590f7c367d4106494408e318a	2	0.152096
4793521e55a6bbc7124ec053e826ec74	1	1.793653
47946fc145a1521ff6879c284acfe93b	1	2.9810779999999997
479480a83dfb75efe67a24f5f2548291	2	0.2252
47950d5dc06857b799d8c8fd5cfc1d5e	1	0.121459
4795e3613cb7d6ca38fd02b11dabf8ad	1	0.7598090000000001
4796659ac248224eeb5da4f0b6b35b02	1	0.20997600000000002
479723fe5e4355a7a659b917152c0cf3	1	0.174527
47993c8edebd1870fbfe52fb4adffbf4	2	0.867397
479946247237739b7981cceb746f4adc	1	0.785098
479dc3943b0d41c36479cb8e09845006	1	0.687118
479e1a689708a8750cdb6eba3024bb07	1	0.344121
479e421ddfa5ac82775483ee9b46b879	1	0.044034
47a0dda62cd1396754d85b75164eae13	1	1.831247
47a12b32420d460c105c6258e65ea747	10	3.980568
47a385f387488da709b717b8b84cf11a	1	0.206355
47a3c745ab3a84791a6d7e397eb165c2	1	0.616641000000001
47a4c4675ad36c4c3f3d4e013218034b	1	0.577242
47a5c107a5a5c656d3c567f717936ec1	1	0.381945
47a5efd8bc259e6b9194467aa499371f	1	0.38574899999999995
47a7eac2df5638695a6a1be72668f87e	1	1.331304
47a9f1a1f9de3b69ec386da5e21190d4	1	1.2522719999999998
47aa70c546a877424e8f5d9fca682af7	1	1.334735
47aacd736b3a09dd25b06135850f60a0	1	1.045374
47ab8a9d9fd56b20ae3602a1799fb71e	1	0.8535790000000001
47ac5d3fb322c120c877a021aaa7885d	10	2.927844
47ac7ffb597e6b40b3d586a37a9a97b5	1	0.17879
47adbcffbbb6630df6bd0c85d93c2b2a	10	4.259256
47ae669e435d063cc06581129091ae11	1	0.395394
47aeabaea634b507ed25ffbcb73c1353	1	0.191219
47aeff26e335609208c02e74e46d6334	1	0.243644
47af7ff4b0b242cd27e6edeb94ab0655	1	0.602753000000001
47afd98e2508bcc2bf119d24f10095de	1	0.593101
47b018964dd0dce9ac52c44bf6cf009e	1	0.36246100000000003
47b0612c35fb05d0a01ae8a71442c53c	1	0.313157
47b0660823f667193984aab4fc0d6def	1	0.044177999999999995
47b0941a71c0221deea1337abdfe0c9a	3	0.596359
47b0d154303f7ea03dc23ca2b281925f	1	0.32674200000000003
47b222e0429c5fba00e40581b9420a9c	1	1.042003
47b3106eb1d9c58d74f8d5c3746c7b57	3	0.27666799999999997
47b4549e39efd69400f17cba2a60fa91	1	1.061109
47b7eb130910f1852bd1dd7d272e89a6	1	0.324655
47b85e2e30a5e0a644c3c8026973e446	1	0.170689
47b947dde2cfb82bcc887b307fb32232	2	0.37947
47b9cf3f8894f352aa23e996f1680176	1	1.5154610000000002
47b9dd585b603ab928bc607b525fe7e4	1	0.349541
47b9ff7616f6f8d55beb5c90cac02de0	1	0.17879
47bb104ab296a30d5a51857be093aaa8	1	0.441565
47bbe1045debe59740b871d378e08daa	1	0.33660100000000004
47bc1336e50b13b6cddc0f4ec83bebbf	3	0.11540299999999999
47bc1667d7ccabc131fe20fae73bf8cd	1	0.068287
47bc3a57a8c86d581da3cade720ea2cb	1	0.513792
47bc802dcb74dffcc9f4ec0de3596af5	2	0.28870300000000004
47bc9af07f0c502e6f9b98287afe5183	1	0.548805
47bca6a0a2e649b7b6ac84fbe95500e4	1	1.070208
47bf687cfac6d0c43c71f6c9908e2893	1	0.659701
47bf76c4e6c6c00f8ed239b2cdd0186a	1	0.153906
47c083f52b5b732ae5ebacdc670feb42	1	1.0257
47c16bdd4560acde5e8e1e3a87d14f81	2	0.417763
47c17ce09a3892c931bdb676729cc790	1	0.601426
47c36bf9738e2d30b810fd8aefb717b9	1	0.455926
47c4a88d32d49dbd15e809e607f3acae	1	0.112667
47c5071ed965602279a3e2d8b665610a	1	0.08996699999999999
47c9c36e14b824c07fab9ae7b048bfea	1	0.055729999999999995
47ca4f1b1938eee093a9caf02b36efa2	1	0.264047
47ca84c62828539d39d0f0986b1dc0e7	1	0.154089
47cb64aa65ac7f378e51d1163572f0a8	1	0.607426
47cc24ea2c3e161e3b2d111c6600ac0c	1	0.683017
47ccdda14e02b37f0806a30b78479e58	1	0.677096
47cd638ee26b166d81a3051a14c14096	1	0.193407
47ce406f00540e6f385d792cb530cd43	1	0.602089
47ce70a6e28ce78e4c2f111521232959	1	0.923666
47ce7de65ef528ef0f547ad8839c780a	1	1.185824
47cef0412f0beb5a9850345036e4a9ea	1	0.373118
47cfb7bf1687e0bd4e184266422ed095	1	0.483592
47d02238a5a40ee2110e8ba0e95511ce	1	0.13271
47d1c136ddb310ff2b7eea631c6fdd15	2	0.145845
47d2a83e38331685d836beae6374b039	2	0.077452
47d2fe68d0ff377580c5254b53ef3d54	1	0.25401999999999997
47d36fd87cc00334e3aaed7b71865855	1	0.320753
47d47a03526f4ce9a0ea73ffa3384741	1	0.217863
47d4aa444ff8b4cd2ca64cef4c0cf305	1	0.301323
47d53b7a38dd9adaf4267e09d9a389e0	1	0.620839
47d6dd7030f14dadc4bac0a911463e12	1	0.339738
47d7d8e4576d3397bef69ad622772411	1	0.43454499999999996
47d847566d074b6c9a87eeda7c2f9884	5	0.031949
47d8867bbd8ad07c5a62415e71b97ca6	1	0.46311899999999995
47d9b76483b62b6e7b6769eaf8350b7a	10	11.649481
47d9d9f873c546d5a412083be20e586d	1	0.419734
47da927a3b7d0615028a0fcf367a7ace	1	0.352308
47dadbb096a201381bd2e3c6832a97a1	1	0.40516599999999997
47db61633a426ab8750289e640a9c58d	1	0.67125
47dc11e2db97b89cf745493d35a9df1a	1	0.8387319999999999
47dc7a6b35d99b29a65c1a2412aa2151	1	0.40995
47dcdeb77160aba71ae74c45894e0c06	1	0.295232
47dec6642eefec0e5033d675baf228a4	2	0.46801499999999996
47df0da66fc0aa2cc65b9409d27cc33b	1	0.085899
47df2fba7d2a7139631f7d502a43b52f	1	0.15626900000000002
47df7c8b1c96d0b4bb21d5f3314ba0a6	1	0.139688
47df8ad38725207003fbb68c8b7254bf	1	0.472847
47dfd65477f347350ac4b7d0cb53a3c9	1	1.029695
47e0abf809c74f7eaef1598ec2987a62	1	0.676474
47e18befe9aae1d8c0e6cb0df07c76f5	1	0.9946510000000001
47e1a1ef87ffb182d6cc45c47838a375	1	0.434274
47e1c789de4368c4eb6bb1bc5d188d22	1	0.34279299999999996
47e1d2c1d2fe0a5d71dbb82ddb08d3eb	1	0.666859
47e1e23237fab39168190388ea0be37a	1	0.603695
47e1f1c2ad33c003cb4f542d876c7d8c	1	0.261401
47e27f508110b640477eca335fcdf01a	1	0.194934
47e2ef10e36c8ca67a1604dce0d3b336	1	0.054469000000000004
47e3d73bca7ffa2cc6ae15a69c55d8da	1	0.42874799999999996
47e49250377690f8de9857db1c5e3f94	1	0.894275
47e64c4ad52f065199f1ac2462e08759	1	0.293443
47e6fd01096ed506da82fdd4b9fd8b4b	1	0.6179720000000001
47e788048689db20cb66f2f83732d6db	1	0.121156
47e8241c069f2b7bea5be97619c7e377	1	0.079696
47e8ab64451e3039b5512b3b5863f593	1	0.813377
47e9bd0e54f6224506f18cace8c71cf3	1	0.08743
47ec4a1b48d45550c9ef0eeaa84372b8	1	0.66385
47ede65fca46dbe1403610ddb2898fda	1	0.11308900000000001
47ef2981036faf66063f0aa422b087b0	1	0.05542999999999999
47efddf560ffe701f382289a05663f59	1	0.111606
47f0051153b6a9ec934d84bd89fcecd7	1	0.139193
47f02c9f367987b7326da1a8522bc7ff	1	0.054155999999999996
47f107f5f6042b9347dea61834175ca8	1	0.366006
47f372097fcc125bf2e318a0bf4d2278	1	0.279594
47f3ee63654f6070fecdadf3e3470e61	1	0.18890099999999999
47f3f4059ba3a2a7bf7f228203a28c98	1	0.431774
47f4394d8e1ff8ffb88f34e9cafe1115	1	0.310792
47f63628d6744fabc7bd547a82ad1dca	1	0.429284
47f6ee916dce2a9aa909572a03b8dc46	1	0.698633
47f872c11419e1c9633dc0ba61154186	2	0.623533999999999
47fa186472169dd04482898ee1ba1e60	1	0.518742
47fa447d0c7d17543f69d0ca9f1770e6	10	5.582168
47fc781bfe9654c09fee827730dd4ecd	1	0.503746
47fd1fdb200b4b52e1b49c97e0b52512	10	4.183202
47fd310dda0ae6720b4ce161de57922e	1	0.555757
47ff9771c1ea7512e88975476e541b2f	2	0.346806
47ffde2304fdb382ca2339285faff364	1	1.473007
48023975df96b1bc61d18053ad40020f	1	2.0245990000000003
4802740709aaf956be704537602e0b1d	1	0.530768
4803adeda49432675d804cdd7e174b4b	1	0.259563
480550f1414e0117ce7bc7efcdb3cec4	1	0.48771099999999995
4805e47ac38aab8eff52ebc5e46b0bec	1	0.420652
48061e1fdaf01f1ff0a1541cb3885410	1	0.416288
48068ba984c5e62c23a2ba70b7449af8	1	1.15124
48070cc8fb6117e6236e7d49d1d0144c	1	0.34681799999999996
480742cce0e6d3b1dfb9b9c9b7d675ff	1	0.054572
4808566db82e19bd9697a39d846e417b	1	0.515357
480924badebe83a1d9a86a64153b4063	1	0.407316
480b9a6b2495b92997d0a4db522903b0	1	0.439906
480bfea2b375f1bf6681aeb490b47fb1	1	0.191163
480cacc0cdffb89f9e1bb8a2227f6aff	2	0.368843
480d3e85f6c0efebb9d41020867f6577	1	0.032725
480dd22cedac703a580ae60856d7ae68	1	0.285479
480e00e50c6497d7723ba8b6aee31094	1	0.30441999999999997
480e16f2ed4955259b393cb988eae447	1	0.649886
480e45d3ce693ec7d4bf901a8d91da8f	2	0.48508199999999996
480f31cfb9493074b8eb0cfab9572cdb	1	0.9517650000000011
480f32862f4cf3129e2842b52dcb7e02	1	0.239404
48103291307b0abd87e6e0e5987e23f2	1	0.323703
481049b8e4c274b53d34f4c1e7dca8f5	1	0.11931900000000001
4810d262952a06beea4ddbe13325458c	1	0.190856
4812cdf4a08fadad6c409a7f802a0d95	2	0.496961
4812d3e6e85c8d63b77fd9b46d2696ab	1	0.987593
481395de2511423fa109fd2462fcc367	1	0.19256700000000002
48150f36d18c5a664cb01de47b7af2f6	1	0.30133000000000004
481628a96933cea0e9761286615aaa96	1	0.33853099999999997
4816c2c3af72e35d111cdc5c9f447686	2	0.166141
481782f45acc8e1404473caf96a1b9b2	1	1.790114
48179a3710942e2953b91a6766516b6b	10	14.563029
4817e9a3102641d045f0ebfa7c324266	1	1.046729
481892aa58d542e404b00f25e63980e4	1	1.153873
481897614d643b9abbf87e80d95cc5ab	5	0.10994300000000001
4819377ad04f745295ea5697945c4343	1	0.5751609999999999
4819b478d57cff6cc17245c763ee8227	1	0.462869
481a74c22cdbbefd8873bbf058e73d68	1	0.506657
481ab6d7d2db701b341854e7ef458eb8	1	0.45437799999999995
481b87c7b0ca7171fbcf191a15b6f663	1	0.097564
481db61962c4e7886b993ad5bc9775fb	1	1.073783
481dd6effea393ea5748daeca1b71913	1	0.506214
481e5eb7f7630f556ed02770d979ebbc	1	2.419114
481ec19d28fd6b49bd5ae864c00d97dc	1	0.110339
481edba0a0720fd7f01e59a75dfa8738	1	0.506181
481f12d0654e8a572c4ff239252f5337	1	0.088131
481f7d422021a1d9b1ab84e5d3ded36e	1	0.432832
481f9974f4515f0241221c71895b3451	1	2.400399
48207217b34c5d2efc2aa4bf4ae67e8b	1	1.0951600000000001
48216c5ee670a37ab66b82276770e5de	1	1.643375
4821933d72c9dedba96dfb67d95399ae	1	2.174436
4822c43c12e6d8d72f7265404df70cd6	1	1.7829720000000002
4823867d299fff9cd0b512f3155923a6	1	0.515104
4823ea7573c80ce84747d2a352fe56ed	1	0.09915700000000001
4824673fcdad0e1a4aa10daa06e92d93	1	1.075056
482a0d0b762772fef070ab68af050646	1	0.499888
482b2b661e624ec76e5a37b7853e7c57	1	1.20897
482b53711dff66859d2ffd86ebef5982	1	0.518742
482b7d4fcf84b6d9ef93a773b968d384	1	0.769947
482c5b67ac8177d617487ea0a413e92a	10	3.003043
482c7272d6a6fbb701d26192603a53eb	1	0.474497
482c7faf9659efca3fbdf349df259e0e	10	4.390962
482d8cca2e2a07950d7d6bc6521fbb87	1	0.975333
482dcb95e8a541728d616a5ea6f98d71	1	0.21201599999999998
482ea88156f23996654cb1cfbd9e0166	1	0.38456
482eacbb3e4740171c3cdd7628afb0b6	1	0.748445
482eb2eb47358e5db4aa9b4197633586	1	1.0728209999999998
4830975cbe0bd5d8d4b13c085464578d	2	0.137101
483153e04c0fa22c399d9ec663c21f2b	1	1.13806
48334d1612215e0d2dae42a5c501dd0c	1	0.497075
48335a485899c1802e13335fe15013ef	1	0.19478499999999999
483620327c104ddc65d93d5a6d883183	1	1.784604
4836a50cffcd32e56c45c53eaa51b16a	1	0.066954
483922028ca47c1582eb19ced1660ccf	2	0.064215
4839ba9318467e578a9996e7b93d6aee	2	0.098746
483a0b16eda7f6439c0a37bcbdff96b8	2	0.5468
483b3556779f4df5bbb9a0bcbeeaeb49	1	0.17879
483bea7a0c855e6b3af6990ba6a25c7f	1	0.46456099999999995
483c1eda2f6d7d560c7a1d4649f7bcb9	1	0.625644
483cb9e9e9caa0801f4281f15d691465	1	0.388639
483ccfd0ee69bb1b6719caab23da30fa	1	0.217971
483d223dd7c59431a5395df275168d53	1	0.691996
483d456f63f06e598425be435c85a27d	1	0.405423
483e3bd3f94f9b834e32e370391cc3e9	2	0.129935
483fcac5db24378c90e2b853de78e033	2	0.201353
4840b109a56c9cf90dbbf4cdae2c9818	1	0.33853099999999997
48425583635e6566e4ccf60d3b559697	1	0.151049
4842ce47ffec2ede39a6ab48f02e8ded	1	0.415807
4842e075f13fdc3dc2c98297fca65ab9	1	0.6835319999999999
48439329a38b80513e504f3d66615134	1	0.093231
48446ff7c7d176386c2d3a4bf86ca5ce	2	0.010284999999999999
484520962c7c375166f4b8a2cc95f9c7	1	0.12084400000000001
4845f3195981fd623911c8d590176312	1	2.1972150000000004
48469ca25e6b7ba2d90d73d180159d9d	1	0.618161
48472c7310804351e4b26d61fb76bc2e	1	0.06702799999999999
484865146b5f4660e0c4376dd677c6e2	1	1.08007
48488e4862aff870909e458a3d0942e0	1	0.39594
4848b661502a582a73e058bd7fb7ae96	1	0.629167
484c091cbffe0fd0454090663bae1b5d	1	0.33853099999999997
484caab4d87f27a6b948b902403a8696	2	0.31406100000000003
484cded485db1046199ce7643003cb51	1	0.573819
484da43af002b760a2de003b399aa758	1	0.193407
484f8cfc9ead64137da3d157455c98a1	1	0.67435
48504675d912cb6ccf808b87afa70421	1	0.07057000000000001
4850869fbdb01c82a0729ce8fdf86c51	1	0.771011
48514deedd1fda8c0194b820e0b1adf8	1	0.334631
4851d41ab90f4baf0f235e2cf4d64e10	1	0.30668
48525689031060d55f5ee5b59af0ebb7	1	0.776133
4853865a0614c028d714cafab47d0815	1	0.9443030000000001
4853d27a9ab7d1a4e3633c553e1a542a	1	0.642675
48568a839a500e213dd491baf5b7dcbb	1	0.307658
4856d5fbf62a904ff14a983fc45456ac	1	0.043551
48576c5edfe955c690c8315d2e003a2c	1	0.349111
4859a79cc700141fe8bd4a06f3d0c152	1	0.443745
4859ebab1f93c949f0cb930fd3196d04	2	0.047313
485b37f68e3cfe1565b3b281e5f21c92	1	1.206325
485b67c5f6d28d34bfa4b85729d60b8e	1	0.079148
485bc60d62fc1dc81404a8a2550cf605	1	0.138794
485c3024d00d830b524000467aaf20e4	1	0.478023
485c6c6ddb887767470da1a050ed4ee7	2	0.383216
485d3155c794fe3fa30aa4f8c7fc3211	1	0.467791
485d58e31558ef1aa5873001d30e698e	1	0.498291
485df6e9ef6e4190f6e63408e27544cb	1	0.874051
485f62d779986d0d6c473a95be6f46c2	1	0.556804
485fcf5abb16b55b6facb622055d842e	1	0.335443
4863cb74abe36bdd9cbc95f80e88fe7c	1	1.038571
486609c737945750b45c5402095d9847	1	0.286416
4867d21bc601139a03665c0d613382db	1	0.349657
4867ee8e11e3b2a912674195a20b47a6	2	0.46295
4867f0e971ea7ebe4b1bf0b4c404a5b2	1	1.0463959999999999
486822169f6f4f71b968a5e09cad7853	1	0.119778
486891171b0fc4c63630379a01e1cb39	1	0.5845319999999999
486958ef51ed7ce1d8ec0a1f9a286834	3	0.078763
4869bc8812793e3e7ea939903a7d3757	1	0.276791
486bff664379043f0e2b934f19c53f20	10	31.554403000000004
486c0b28f3ddadcbca5b32f303066c17	2	0.175611
486c33210b132281f2b0c38572798f83	1	0.27587399999999995
486c6fb17a0f3c3f96e7457ddfb35600	1	0.21315100000000003
486d229b98574750fdf4923a8e331033	1	0.489961
486de0a16a2ff9870b07faca4980cb32	1	0.109149
486e48296b533821cf9df58f964c196d	1	0.792215
486ed23b847122a4c273714f02cd3463	10	5.770016
486f76699b406b34a815985135b259ae	2	0.5997020000000001
4870d3fd6a667500102b521b8e255621	1	1.725958
487350edf9e1a1defdb7e7ea42599243	4	0.147628
487406d667fac6b03b428c105468b057	1	0.144031
48756b1941985c908365637acb74f32a	1	0.349541
487578466bae3448545dd95df1e5edb0	1	0.232725
4875aaa5915a3a62d8308ec9446a343d	1	0.6935899999999999
48774c6d221db9daa0a7ad9aa638f948	1	0.139193
48777d1f1e01e1d526d4937f961fa4a1	1	0.6638930000000001
48792f54a276b6d15538e03ef5b438f3	1	0.33853099999999997
48797eb78415421406f97f4d6cb3df2e	1	0.191219
487b2b162c95bfda587b70f072887f89	1	0.097313
487c19f0d3cb2921d6ec7beec4497655	1	0.126598
487cf8b1aed670751265c9c395779f1a	1	0.474214
487d2750339618d3ff444197cb061154	1	0.208275
487d354f1915a4d77185e9f499cbb0af	1	0.28444899999999995
487d8d50f0993586a5f439366c5e6162	1	0.8946350000000001
487da8b0aec41c62d0c94eaab65ce408	1	0.31522
487ef7e4e05e505455a4b5e61490272a	2	0.192518
487f4ba25aa6c017a4244fc3ec8b8bac	1	0.542605000000001
488115226f751eed7638c1e1a828cc80	1	0.5345989999999999
4884c2a66da96c2254c5c013be615943	1	1.0453370000000002
4884dc54471492399751d81a66b3d298	1	0.5013029999999999
488771141d7bca5756f5b9421832bf47	1	0.251334
4889ca228717fec37fe54649a1302e61	1	0.261766
4889fa1acb4119f4835920455026a4ba	1	0.554003
488a9a3433ff6f86b042ccfc6c3a0777	1	0.566847
488b6991b6c4ced7ae1367dc7b6f1e9d	1	0.526243
488cc25fa79bc29db02002c25e608fea	1	1.093472
488dbbfc7e7269b27a9df9037e62c288	2	0.053986
488edcb4376695559a3e42bb7c828476	1	0.27782199999999996
488f557d26f4b9636c3bfead7bff841d	1	0.42963999999999997
488fd35d30fabea10c94eb132c2cb4c9	1	0.527352
488fd50a17f592c6886a1e38d1520fff	1	1.560133
4890ad7d74a01900237c466ecb07a6f6	1	0.49212
4891b201ae42dda92966df4631f9c9bb	1	1.293164
489235fba7c28329c5756f21c7ba6dc7	1	0.063935
4895917a8a3102d14808f9daefc1a625	2	0.128227
4895fe266a59dd6c285992563d470b6d	1	0.479233
4895ff45c0a948f675fc08a0e8c5b02d	1	0.598641
48968f7f7d5a38ef3772174c3ad266ca	1	0.404403
48973219d71df70a5b4fb5d550980cd6	1	0.277308
489755982be6b25500a91762d81daa53	1	0.745835
489787b39a55edbdc23518f94d947bbe	1	0.894855
4898b2c7b3489905b98b30e1185fbdd5	1	0.742513
4898e919ea5d8b83d9374660d1a98c01	1	1.502262
4899a7ab7dcc4318838afa999e3e795b	1	0.086784
4899f147b31336a11b404f82b962d644	1	0.934362
489b38a24c4e3f9ca707de0e37aed337	1	0.181201
489c06b592aeb79b2ec96fbf864ec63e	1	0.7124060000000001
489c62376a9186935480bd88aeb50e09	1	0.925049
489d61963aedd160339b0594a5fb05b5	1	0.500309
489e2c4ad3f9a23b903c3f51e4f56b89	1	1.1738950000000001
489f02fc7c2df56ea527cf94e057fef2	1	0.522716
489f22d5b150a12576bd5fa6eff68767	2	0.075589
48a198eed5f1a23142afbc5cd704d23e	1	0.08984299999999999
48a20e3a7ae6791573309ec2bb6e8d6f	1	0.43121400000000004
48a25c1af9f6a751b7c09dbd3c9fb529	2	0.43820600000000004
48a2921240a1ecb1cbdcd26881a6ba2e	1	0.9296540000000001
48a2b466c68f85b1b9768ca76551ca7b	2	0.426863
48a2bb0105d9515f1ae4f890545ec8d6	2	0.362269
48a2e55195187cebfbf40045a3c9edfc	1	2.28404
48a37359324ea5978083ec57530d34f0	1	0.230819
48a44468a4f6f9232a7786068e763f64	1	0.455164
48a44863c58f8a80c75a50b21c68811b	3	0.117237
48a46f0c5e31bcf279fe27ecc27d6278	1	0.146315
48a6d09ea85d7552f0a7ed46b598c21c	2	0.077817
48a6e2f032458136f4f89b1eb9441764	1	0.741162
48a7237b45c662f3558a234629481862	2	0.32817399999999997
48a7db65e90acbfb0938d35a0746cf0c	1	0.337812
48a9af23b21b97f30319044c6ebac112	1	0.6350399999999999
48a9f2e1e0da0590ad4ab7e4e509e46a	2	0.066206
48aa293ddbf0c657831ce4dd47683991	1	0.49671000000000004
48aa7a3b22b252a29a7c19be2e4f2bdf	1	0.774515
48aaa1e8dc8870ce98a6998f0c3d98a1	1	1.357756
48abae3dde236a236bd0e1790523b6b4	2	0.150757
48ac60138a152c3525db0f3a06418d31	1	0.118533
48ade920363a889a6e98ddbb1f2231bb	1	0.329162
48ae9758207eea8ebf9746dbed10bc8b	1	1.454892
48aea480ba02465f61cf07f3e0c17caf	1	0.18381
48af131a73dd31d62e9cfe9d3a898c9d	1	1.935582
48af9a511e4198655933fc9f92e2db5e	1	0.103929
48afa58a28ac4350dd47030c32807610	1	0.11618099999999999
48b02ea95d477ff0f7d9dadfee586fed	1	0.44084799999999996
48b0aeb5dc654e53700706cb71b4f497	1	0.079199
48b13417b8d6d5eaa89e8bca183a5fc1	1	0.157421
48b198dd47878c2fecab4818b534643a	1	0.36235100000000003
48b34d2079ec96558910c1055bdae645	2	0.650733
48b37f29799c5571ea040fbd9ae5c893	1	0.314015
48b470a202106618ebdf3c92c80e8886	1	0.358392
48b474306a6607cdc2d190158cdf81e1	1	0.17879
48b528f00bf8b2f38146c40c274eef56	1	1.517616
48b5f72f51a6fc8065c9e5d53c5c9fbc	1	0.44433199999999995
48b6fc81a4719d6957474f95391e0150	1	0.361298
48b7559626d959c1cbf5442d3deaccd5	1	0.039148
48b81626278a860e291f8a28e257a856	1	0.476425
48b8f990f9a0bef488e531b772ecc5ea	1	0.9422299999999999
48b9919c1f181eebfa2f6f0f7ede7fec	2	0.33508000000000004
48ba666f381c9dbfae0da1197a56a5a1	1	0.625059
48bb4efbdbc70446cfa05384314b61b6	1	0.156193
48bc047aaa90f21ee4242be355d131b0	1	0.5553279999999999
48bc16120fa49a37b837e2cfa82c3457	1	0.5966319999999999
48bcc31290ae20cb343e60c47a4a98da	1	0.272814
48bce1bdf7addcd8aa39229250a1e47b	1	0.742351
48bd1ee4ff6e91aa389aaabec58bd435	1	0.17879
48bdca837c3037fae7470e451360795f	1	0.559843
48bea969699f82635ad1044693d2e32b	1	0.6071989999999999
48bfd8dba54beda1f0c442eb96a12452	1	1.081573
48bfe9ff2f4f7759c078b4dcf51698a6	1	0.447704
48c045732e5e810e0eb42693f79622d0	1	0.15670599999999998
48c0b48d52dfc5bf4f803b5c1d8fbd85	1	0.933634
48c0cb97d3bcd9ddeed4acdbcbfe41e7	1	0.344447
48c1134977d92ac019b9b8a371458ca8	1	0.173193
48c1e7a43e4487c004a0b76d904b3849	10	3.8767300000000002
48c223e7308d80727133a5b22e0b0445	1	0.22174499999999997
48c2a76305221ab9e73733eec3764cbd	1	0.07785399999999999
48c2d211425e25e8f635dbfeff3ddc95	1	0.667851
48c3b857399c37f6cfe858567dd2f3cd	1	0.25499
48c3bf6c0ecc93f24f5ae05cfdd672b8	2	0.07927999999999999
48c406c396942cc898e036e28bc12b36	1	0.097026
48c4d2a908b5d549260ffb969c32fec7	1	0.5034890000000001
48c544f15ddbe4d305137f3c1034e536	1	0.533044
48c61a586eb09c864713b8b70ad5ba18	1	0.34516399999999997
48c6c9bb112b206378e350d43ad6a560	2	0.097094
48c7f28d76301fb0f214cb4325925c2e	1	1.200312
48c8f97196c8123021a03daf60a28028	1	0.45183500000000004
48c922eb1c5b5c0b3769eec229df97a3	1	0.513737
48c9a113b86a80b81eb568e2b8f56cd9	1	0.62448
48cab48048ecd39bb8055c5437594d40	2	0.586008
48cb809e494418974b0e953fd6893499	1	0.436881
48cc52b854cde9dc0d25673b4de4f6a0	1	0.09504299999999999
48cce180348a3b5d7eff7972dd0b6086	1	0.47630600000000006
48cd9e2a6538f193c59e5cc688b9cfe4	2	0.11631199999999998
48cdff7f38a8e480c0e4d30b9e717d92	1	0.380847
48ce36e6e5e3f2c48a90d480375d0155	1	1.851588
48ce759ee828698a8490ec9c05beac3c	10	7.753692
48ce8bc892872e151ebc29d464866fbf	10	5.3792
48ce930392a8043f67a8bcf5fe11774a	1	0.242102
48cf97888a3af28160a38b413a1b25b1	1	0.708913
48d055f31a7369083ace169dd781c51d	1	0.580521
48d1ccdb9d8b4b1caf77d3fec755beac	1	0.29401
48d444f74170cc0174738373999a7637	1	1.4520540000000002
48d4e6ffcd2c8462db0aa6a35bb428ea	2	0.372052
48d5eff9e91eac8d8e62c8c245e6d9aa	1	0.43058900000000006
48d7e8bb8ab0eff912f5c9fc67b97ad1	1	0.243407
48d7eed97eff0e242ee29743ab5fd544	1	0.45784899999999995
48d9be7138a598b3f21e4a4b91ecbf98	1	0.384836
48da6396e893e86718a497d451db841a	1	0.42621400000000004
48da69618d07af570bd8a008aa40f2a2	1	0.092567
48dae2c4f7bf62c32b7dc97a2349c0f6	2	0.245752
48db5c3c83a8a730607dbfbc40f30f4b	2	0.5029
48dc8ae8315e86af07859c8079bd9609	1	0.9351139999999999
48dcae7434cc3cf63a9bee96daa5bdeb	1	0.130971
48dce365285d4b1e2fef4bfca74d9017	2	0.27155100000000004
48dd1573477b8835e619e38ba07f7e41	1	0.482203
48df5f8683a7afa66830e014b8765062	2	0.29804200000000003
48df9ca9641153a418fa3111ed8af9e1	1	0.150231
48dfb91d01bf27a4b56029e16dcb1707	1	0.22578099999999998
48dfccaa5e104081714287ab69bb96a8	1	0.293856
48dfd173e5c40cdafcb5ed49af2f9d91	1	0.12154300000000001
48e0822f92cee5671f554390fe27ad84	1	0.05650499999999999
48e0a0dc3524a93ccab29569c12c85df	1	0.5121319999999999
48e131b4477bb743961a7605bc78f44f	1	0.07057000000000001
48e1d0772e67ed783273ba9e9f20f5c2	1	0.36654499999999995
48e26792aa19b05a614d2f4e429353dc	1	0.033012
48e2e519905e121b34e641d9851bb23a	1	0.163524
48e335373e8451dfecf071765ace9ed4	1	0.662311
48e39846a817e1d4a4cecaac72ae4333	1	0.592276
48e416c459667465f5d2c93281bf0ba6	1	2.223103
48e57ecb21f97359bf3e96b73cd78013	1	0.35031999999999996
48e6acecf5d55e07dbba6faf944c3eca	1	0.193769
48e6f7349eb51cae564d564b637b423d	1	0.569498
48e72870919d8176cc9e5af901873f23	1	0.5668770000000001
48e89549534d0183fb86f94761fda53b	10	8.461265
48e991e6c4c41157af51e1c43c235f14	2	1.119293
48e99d6af554fde4fb0a4d7adba08a1c	10	4.2366470000000005
48ea185a8b2ee31f18198ed539aec731	1	0.743201
