"id","Kingdom","Phylum","Class","Order","Family","Genus","Species","1256-201-HI6-S","1256-204-HI7-S","1256-207-HI8-S","1256-210-HI10-S","1256-217-HI58-S","1256-220-HI59-S","1256-223-HI60-S","1256-226-HI61-S","1256-229-HI62-S","1256-236-HI64-S","1256-239-HI65-S","1256-245-HI67-S","1256-249-HI68-S","1256-252-HI69-S","1256-255-HI70-S","1256-257-HIA-S","1256-260-HIB-S","1256-263-HICS"
"df82d2cc2abb6d4c66d7e87a672e50f1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","uncultured","Unclassified  uncultured",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"187a5ed7e675ee8f5535e61511fb1619","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Unclassified Cellvibrionaceae","Unclassified Cellvibrionaceae",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"4d31222a066ea46911f2c7d3fcd18ef8","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"a6da8ca6926e64facf338244846c73b8","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Unclassified Cellvibrionaceae","Unclassified Cellvibrionaceae",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
"6e6538401a678cc7ebf970b1a573a7e9","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Unclassified Cellvibrionaceae","Unclassified Cellvibrionaceae",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
"1d87ac9e3218feced383b59258883e47","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Unclassified Cellvibrionaceae","Unclassified Cellvibrionaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
"9cdcbc206604b0b806fbbb06837bb5a1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Unclassified Cellvibrionaceae","Unclassified Cellvibrionaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"4d161058f4d7d4e4273720045e5a7734","d__Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"40a5be4df0fc6fe0f462d1ba281eb943","d__Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Unclassified Colwelliaceae","Unclassified Colwelliaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"b9ccd381d380015cc31747e34c5db1c5","d__Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Thalassotalea","Unclassified  Thalassotalea",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1d0712d9461671ac9a98b46eb6a6ad96","d__Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Photobacterium","Unclassified  Photobacterium",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"fd69d6d4d985f16f7b9f128464854da5","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Unclassified Cellvibrionaceae","Unclassified Cellvibrionaceae",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"3c36959394c5fd218dc995b5e268c79f","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified  Pseudomonas",0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
"3fee337177db2795fa44b5704b9218c9","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified  Pseudomonas",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7b5ec4423a602a001003302d40ce0c9d","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas uncultured_bacterium",0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
"b5dd41ab5085b59557be60ca37e7230c","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified  Pseudomonas",0,2,8,10,0,0,0,0,0,0,0,0,89,0,0,0,0,0
"e8df514fe3c1bb994e50559a3bc87a3e","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified  Pseudomonas",0,4,0,5,0,0,0,0,0,0,0,0,49,0,0,0,0,0
"927f7c46069f629f5ad0544709a080e6","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified  Pseudomonas",0,1,0,20,0,0,0,4,0,0,0,0,58,0,0,0,0,0
"afd3f179e18655d4f3303249d6f0a77c","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified  Pseudomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"bc9ffc12aea28f3e16c25ff561f95a89","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified  Pseudomonas",0,3,4,9,0,0,0,0,0,0,0,0,91,0,0,0,0,0
"8d111809c7e89da4ee2377d4fc451d79","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified  Pseudomonas",0,2,0,10,0,0,0,0,0,0,0,0,60,0,0,0,0,0
"3537fed18b7daaedd5e26535af3f4157","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified  Pseudomonas",0,3,0,6,0,0,0,0,0,0,0,0,61,0,0,0,0,0
"519285053cbdde674aac7383f7efc91f","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified  Pseudomonas",0,2,0,9,0,16,0,0,0,0,0,0,38,0,0,0,0,0
"2b91f9b5ee33ba12e3a5e7a05e2f4a75","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Unclassified Cellvibrionaceae","Unclassified Cellvibrionaceae",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"fd5ecbd73abb9215ee3085e0b6d4c8a5","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified  Pseudomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"846997e18a21da96589aafaf8ab04bed","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Alcanivoracaceae1","Alcanivorax","Alcanivorax uncultured_Alcanivorax",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4c9c919545692c08266453f721ec949f","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Alcanivoracaceae1","Alcanivorax","Alcanivorax uncultured_Alcanivorax",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d23931a93e4d0554b104bf85c767ff07","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Alcanivoracaceae1","Alcanivorax","Alcanivorax uncultured_Alcanivorax",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9470a96def2b37b8745b6124cb59cc7d","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Alcanivoracaceae1","Alcanivorax","Alcanivorax uncultured_Alcanivorax",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ba51e54003b961c184b32be18d9c89d0","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Kangiellaceae","Aliikangiella","Aliikangiella uncultured_bacterium",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"a67ea625000edfe3d726f5a854c81855","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Porticoccaceae","Unclassified Porticoccaceae","Unclassified Porticoccaceae",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0
"86c4ceae5da77f30ee51231169a1e42f","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Amphritea","Unclassified  Amphritea",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"47841cff556c2bb5ae740e77f829317f","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Unclassified Nitrincolaceae","Unclassified Nitrincolaceae",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"693c7cd42c5e15682a07fb2ee77a4cd4","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Motiliproteus","Unclassified  Motiliproteus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"bb0e9edd31c8b3e62d81bb59f537064e","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Neptuniibacter","Neptuniibacter uncultured_bacterium",0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"028373c8fd9a9934eb69c654e77d0db0","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Neptuniibacter","Neptuniibacter uncultured_bacterium",0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"eef4641edb40d64645ec3c560b757ddf","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Neptuniibacter","Neptuniibacter uncultured_bacterium",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"97ec149dcca62590a02a0118399c614f","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Unclassified Nitrincolaceae","Unclassified Nitrincolaceae",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"62449ef59ed6db9e27c767ab45507df3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Spongiibacteraceae","BD1-7_clade","BD1-7_clade uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"dee0be4609c0f61bf4a25cbedeb9a01e","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","uncultured","Unclassified  uncultured",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"bcb8b6b93945508046b9131b840b0b39","d__Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"b549c68ff4304c17870751bd1fb17045","d__Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"697d739cda9946926fc3239d05128df9","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Spongiibacteraceae","Spongiibacter","Unclassified  Spongiibacter",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d09f40b5bc9ea993aa933c2c5c87fe47","d__Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Sedimenticolaceae","Candidatus_Thiodiazotropha","Unclassified  Candidatus_Thiodiazotropha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5af925fe6deadc6f95177481158d9be6","d__Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Chromatiaceae","Candidatus_Thiobios","Candidatus_Thiobios uncultured_gamma",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
"aafdee992b7d54a4fb8d96a96e2aa974","d__Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"f87ca240532e6904db51534652e6d2b6","d__Bacteria","Proteobacteria","Gammaproteobacteria","Granulosicoccales","Granulosicoccaceae","Granulosicoccus","Unclassified  Granulosicoccus",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"896d7cf854f31c00f5ad6ed2a1b85c95","d__Bacteria","Proteobacteria","Gammaproteobacteria","Granulosicoccales","Granulosicoccaceae","Granulosicoccus","Unclassified  Granulosicoccus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"b1cd1ebdc25470b179ac4066d9f2be06","d__Bacteria","Proteobacteria","Gammaproteobacteria","Nitrosococcales","Methylophagaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"6cf89982c2856e3d2e09ec21cbb59c3f","d__Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"b2874a9fe1f4f310a8a27fd13004bb2f","d__Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","JTB255_marine_benthic_group","JTB255_marine_benthic_group uncultured_bacterium",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"48b470a202106618ebdf3c92c80e8886","d__Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","JTB255_marine_benthic_group","JTB255_marine_benthic_group uncultured_bacterium",0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
"46c41a5a4f2f5983e1d15063ca90feec","d__Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
"5a6ada5f9df94977a8aa5f37c6feda18","d__Bacteria","Proteobacteria","Gammaproteobacteria","HOC36","HOC36","HOC36","Unclassified  HOC36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"fceece5d0ed3d91351c5ad7dfb44c262","d__Bacteria","Proteobacteria","Gammaproteobacteria","uncultured","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"30e847b73fc6e18c61dc5da42cf02b4e","d__Bacteria","Proteobacteria","Gammaproteobacteria","uncultured","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"911686083274bf154703dc2d8c88e960","d__Bacteria","Proteobacteria","Gammaproteobacteria","Coxiellales","Coxiellaceae","Coxiella","Coxiella uncultured_bacterium",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d30e0efff840cb2a7608e8cc05c22942","d__Bacteria","Proteobacteria","Gammaproteobacteria","Coxiellales","Coxiellaceae","Coxiella","Coxiella uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"270e779ec280b35cd9826c23cf0e1ff9","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Pseudohongiellaceae","BIyi10","BIyi10 metagenome",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"257b254ef14997edbac1aa1e7b850958","d__Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","uncultured","uncultured uncultured_gamma",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"6f2801b90d4859e13557703f8e81af53","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Spongiibacteraceae","BD1-7_clade","Unclassified  BD1-7_clade",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"72468b654fd40bfefed60084078575e2","d__Bacteria","Proteobacteria","Gammaproteobacteria","MBAE14","MBAE14","MBAE14","Unclassified  MBAE14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
"339976861046d2512d063b898cdb12fa","d__Bacteria","Proteobacteria","Gammaproteobacteria","MBAE14","MBAE14","MBAE14","Unclassified  MBAE14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"39bc505caffbb7ffc7b287e550ce9b32","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Spongiibacteraceae","BD1-7_clade","Unclassified  BD1-7_clade",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"6c48ae51827cc7cd39894e4df26e9154","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Spongiibacteraceae","BD1-7_clade","Unclassified  BD1-7_clade",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7a52fb6848451b2968c2210f043d011b","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Spongiibacteraceae","BD1-7_clade","Unclassified  BD1-7_clade",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"a8f4a8144551066fce8feaa5bb58e287","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","Unclassified  Halomonas",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"c6dcc38a2d72e5e92ca2447978644eff","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Spongiibacteraceae","BD1-7_clade","Unclassified  BD1-7_clade",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"4a4b9e3db5d3a1300590c25560a455bd","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Spongiibacteraceae","BD1-7_clade","Unclassified  BD1-7_clade",0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
"04be8d40cbb1280959580e2e25b4dad5","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Pseudohongiellaceae","Pseudohongiella","Pseudohongiella uncultured_bacterium",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8620a1128e8909d8ece1cbd30ac6ee6e","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Pseudohongiellaceae","Pseudohongiella","Pseudohongiella uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"7b7459323ebb64091bb0d0185a117672","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Pseudohongiellaceae","Pseudohongiella","Unclassified  Pseudohongiella",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"161d862560cb1856fff71c5d9d67a881","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Pseudohongiellaceae","Pseudohongiella","Pseudohongiella uncultured_gamma",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fa475da403af786bc143f5dfe48b8fb1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Pseudohongiellaceae","Pseudohongiella","Unclassified  Pseudohongiella",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e444f536b817690586f0c97fc377ce32","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","Halioglobus","Unclassified  Halioglobus",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"2eaf44a1e21ffeb9c5e2a280ff727de1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","OM60(NOR5)_clade","Unclassified  OM60(NOR5)_clade",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"f3d2cee64b5df42b407c97c47c80d558","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","OM60(NOR5)_clade","OM60(NOR5)_clade uncultured_bacterium",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"a9ab8f1afcca908515c36da6156c2441","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","BD2-7","BD2-7","Unclassified  BD2-7",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"47e27f508110b640477eca335fcdf01a","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","Halioglobus","Unclassified  Halioglobus",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"d3f1eca3c3e22bf6241ea163fe50e89e","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","Halioglobus","Unclassified  Halioglobus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0
"df8c4e51ea3bab08f430aa74f5867c7b","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","Halioglobus","Unclassified  Halioglobus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"5a606247a8320e1176ad8597663d53d5","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","Halioglobus","Unclassified  Halioglobus",0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
"a1b557bb6ec03e783ea7c1976c2fec35","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","Halioglobus","Unclassified  Halioglobus",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94bfdee394a5cc10eded29e65525093f","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","Unclassified Halieaceae","Unclassified Halieaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"faf682d2b6a912bbc1a908a6e10c77e0","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","OM60(NOR5)_clade","Unclassified  OM60(NOR5)_clade",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ae65fe9dd157d313072034f23dab2e8f","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","OM60(NOR5)_clade","Unclassified  OM60(NOR5)_clade",0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
"6ee6f329ed92641a969fc1aa5c190861","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","OM60(NOR5)_clade","OM60(NOR5)_clade uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"04080785c332c501db8b0cb87b57941b","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","Unclassified Halieaceae","Unclassified Halieaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"dc2fff2f5252e77c830d01fc26f8a6c9","d__Bacteria","Proteobacteria","Gammaproteobacteria","OM182_clade","OM182_clade","OM182_clade","Unclassified  OM182_clade",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"abf654abb5bee6c2ffc7b3b3ef3cd9fb","d__Bacteria","Proteobacteria","Gammaproteobacteria","OM182_clade","OM182_clade","OM182_clade","Unclassified  OM182_clade",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"80fac4b3b910826ae80e504dee1a21e3","d__Bacteria","Proteobacteria","Gammaproteobacteria","OM182_clade","OM182_clade","OM182_clade","Unclassified  OM182_clade",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"388f0b81f76bffdea6222fa8ed9c4a91","d__Bacteria","Proteobacteria","Gammaproteobacteria","OM182_clade","OM182_clade","OM182_clade","Unclassified  OM182_clade",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"fa0396abe3770038b9461b97f1598e90","d__Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Photobacterium","Unclassified  Photobacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"33afd7730d723e8dfc768b234155d065","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","Unclassified  Pantoea",0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62c82bf8c11a82388ac1bee808d59512","d__Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Grimontia","Unclassified  Grimontia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0e36da709036566e404ee415e193df58","d__Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Unclassified  Vibrio",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"b0dd7858ce2ee17171489ef1cf08719a","d__Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Unclassified  Vibrio",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56190fdfde467895f89e0b150d2b90d5","d__Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Unclassified  Vibrio",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f6e30cd4bcf23872b32fbf3066bb0a2e","d__Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Unclassified  Vibrio",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"693c48943fe9bac21b3fc44d555bba50","d__Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Unclassified  Vibrio",0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
"af0c5044f6f961742c20b42234f28eb4","d__Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Unclassified  Vibrio",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8398be83f4a9cea965242964b18bdfb4","d__Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Ferrimonas","Unclassified  Ferrimonas",0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
"c550d2d2f7a1c948d97bbf7611116016","d__Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"8fcc45238ee0c085d355aafc7f3a84c5","d__Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","uncultured","uncultured uncultured_gamma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"63fa5e45fc4f22558388b28e5e0de44f","d__Bacteria","Proteobacteria","Gammaproteobacteria","HOC36","HOC36","HOC36","Unclassified  HOC36",0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
"288a88455677d6b6050e8a97fcb52dd0","d__Bacteria","Proteobacteria","Gammaproteobacteria","HOC36","HOC36","HOC36","HOC36 uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"0e1e1501cfe69a895491844f9e370afb","d__Bacteria","Proteobacteria","Gammaproteobacteria","JTB23","JTB23","JTB23","JTB23 uncultured_gamma",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
